,hors,ws,wd,anno,mes,wp1
98003,36,2.37,123.89,2012,4,0.847
98004,37,2.05,118.32,2012,4,0.846
98005,38,2.03,110.31,2012,4,0.845
98006,39,2.01,111.8,2012,4,0.845
98007,40,1.86,131.01,2012,4,0.8440000000000001
98008,41,1.91,160.29,2012,4,0.843
98009,42,2.07,184.69,2012,4,0.8420000000000001
98010,43,1.89,206.26,2012,4,0.8420000000000001
98011,44,1.59,234.0,2012,4,0.841
98012,45,1.47,265.41,2012,4,0.84
98013,46,1.44,288.96,2012,4,0.8390000000000001
98014,47,1.39,306.65,2012,4,0.8390000000000001
98015,48,1.36,319.83,2012,4,0.838
98040,25,2.31,127.13,2012,4,0.847
98041,26,2.08,129.97,2012,4,0.846
98042,27,1.94,131.15,2012,4,0.846
98043,28,1.83,131.73,2012,4,0.845
98044,29,1.78,133.23,2012,4,0.845
98045,30,1.8,137.18,2012,4,0.845
98046,31,1.9,143.88,2012,4,0.8440000000000001
98047,32,1.92,151.93,2012,4,0.8440000000000001
98048,33,1.63,163.43,2012,4,0.843
98049,34,1.05,192.25,2012,4,0.843
98050,35,0.99,254.87,2012,4,0.843
98051,36,1.53,287.52,2012,4,0.8420000000000001
98052,37,1.81,300.95,2012,4,0.8420000000000001
98053,38,1.78,312.36,2012,4,0.841
98054,39,1.69,326.07,2012,4,0.841
98055,40,1.73,340.79,2012,4,0.841
98056,41,1.94,353.93,2012,4,0.84
98057,42,2.3,4.4,2012,4,0.84
98058,43,2.77,11.85,2012,4,0.8390000000000001
98059,44,3.16,15.17,2012,4,0.8390000000000001
98060,45,3.25,13.8,2012,4,0.8390000000000001
98061,46,2.96,6.27,2012,4,0.838
98062,47,2.59,354.02,2012,4,0.838
98063,48,2.39,344.0,2012,4,0.8370000000000001
98088,25,2.04,307.79,2012,4,0.345
98089,26,2.02,314.42,2012,4,0.342
98090,27,1.94,321.14,2012,4,0.34
98091,28,1.94,327.57,2012,4,0.33799999999999997
98092,29,2.04,335.32,2012,4,0.335
98093,30,2.3,346.0,2012,4,0.33299999999999996
98094,31,2.75,357.97,2012,4,0.33
98095,32,3.24,6.07,2012,4,0.32799999999999996
98096,33,3.43,8.86,2012,4,0.326
98097,34,3.14,5.83,2012,4,0.32299999999999995
98098,35,2.64,358.55,2012,4,0.321
98099,36,2.3,352.13,2012,4,0.318
98100,37,2.28,355.13,2012,4,0.316
98101,38,2.5,4.54,2012,4,0.314
98102,39,2.78,14.1,2012,4,0.311
98103,40,2.94,21.94,2012,4,0.309
98104,41,2.96,28.8,2012,4,0.306
98105,42,2.93,34.85,2012,4,0.304
98106,43,2.88,39.84,2012,4,0.302
98107,44,2.89,44.15,2012,4,0.299
98108,45,3.06,47.99,2012,4,0.297
98109,46,3.42,51.36,2012,4,0.294
98110,47,3.81,54.84,2012,4,0.292
98111,48,4.04,59.55,2012,4,0.29
98136,25,4.067027027027027,67.67837837837837,2012,4,0.23
98137,26,4.068108108108108,68.00351351351351,2012,4,0.22699999999999998
98138,27,4.069189189189189,68.32864864864865,2012,4,0.225
98139,28,4.07027027027027,68.65378378378378,2012,4,0.223
98140,29,4.071351351351352,68.97891891891892,2012,4,0.22
98141,30,4.072432432432431,69.30405405405405,2012,4,0.218
98142,31,4.073513513513514,69.62918918918919,2012,4,0.215
98143,32,4.074594594594593,69.95432432432432,2012,4,0.213
98144,33,4.075675675675677,70.27945945945946,2012,4,0.21100000000000002
98145,34,4.076756756756756,70.60459459459459,2012,4,0.20800000000000002
98146,35,4.077837837837838,70.92972972972974,2012,4,0.20600000000000002
98147,36,4.078918918918919,71.25486486486486,2012,4,0.203
98148,37,4.08,71.58,2012,4,0.201
98149,38,3.99,80.52,2012,4,0.085
98150,39,4.06,88.89,2012,4,0.065
98151,40,4.32,93.83,2012,4,0.115
98152,41,4.62,96.19,2012,4,0.201
98153,42,4.8,97.9,2012,4,0.251
98154,43,4.76,100.44,2012,4,0.281
98155,44,4.45,104.33,2012,4,0.261
98156,45,3.86,110.46,2012,4,0.18
98157,46,3.06,121.11,2012,4,0.135
98158,47,2.3,139.44,2012,4,0.085
98159,48,1.87,165.37,2012,4,0.08900000000000001
98184,25,4.23,78.18,2012,4,0.201
98185,26,4.21,87.47,2012,4,0.085
98186,27,4.25,94.87,2012,4,0.065
98187,28,4.35,98.07,2012,4,0.115
98188,29,4.44,98.58,2012,4,0.201
98189,30,4.52,98.67,2012,4,0.251
98190,31,4.55,100.09,2012,4,0.281
98191,32,4.41,103.16,2012,4,0.261
98192,33,3.96,108.54,2012,4,0.18
98193,34,3.18,118.57,2012,4,0.135
98194,35,2.36,136.56,2012,4,0.085
98195,36,1.87,162.26,2012,4,0.045
98196,37,1.68,185.08,2012,4,0.005
98197,38,1.59,202.61,2012,4,0.005
98198,39,1.6,217.59,2012,4,0.0
98199,40,1.79,229.49,2012,4,0.035
98200,41,2.08,235.67,2012,4,0.105
98201,42,2.35,236.33,2012,4,0.12
98202,43,2.53,233.28,2012,4,0.125
98203,44,2.55,232.42,2012,4,0.07
98204,45,2.36,241.09,2012,4,0.21100000000000002
98205,46,2.26,267.42,2012,4,0.201
98206,47,2.77,297.64,2012,4,0.251
98207,48,3.62,316.51,2012,4,0.21100000000000002
98232,25,1.46,175.38,2012,4,0.005
98233,26,1.29,196.44,2012,4,0.005
98234,27,1.37,214.43,2012,4,0.0
98235,28,1.72,224.26,2012,4,0.035
98236,29,2.11,228.97,2012,4,0.105
98237,30,2.34,233.43,2012,4,0.12
98238,31,2.28,241.13,2012,4,0.125
98239,32,2.13,253.27,2012,4,0.07
98240,33,2.11,267.93,2012,4,0.21100000000000002
98241,34,2.31,280.04,2012,4,0.201
98242,35,2.63,289.93,2012,4,0.251
98243,36,2.99,300.4,2012,4,0.21100000000000002
98244,37,3.44,312.56,2012,4,0.185
98245,38,4.0,323.55,2012,4,0.18
98246,39,4.6,331.47,2012,4,0.371
98247,40,5.09,336.65,2012,4,0.607
98248,41,5.45,342.03,2012,4,0.767
98249,42,5.77,350.18,2012,4,0.877
98250,43,6.19,1.63,2012,4,0.862
98251,44,6.49,13.11,2012,4,0.812
98252,45,6.13,23.81,2012,4,0.7070000000000001
98253,46,4.76,37.08,2012,4,0.436
98254,47,3.18,61.62,2012,4,0.21100000000000002
98255,48,2.57,98.5,2012,4,0.045
98280,25,4.03,330.86,2012,4,0.185
98281,26,4.71,341.26,2012,4,0.18
98282,27,5.56,352.91,2012,4,0.371
98283,28,6.53,4.1,2012,4,0.607
98284,29,7.49,13.61,2012,4,0.767
98285,30,8.16,21.43,2012,4,0.877
98286,31,8.32,28.24,2012,4,0.862
98287,32,7.87,35.03,2012,4,0.812
98288,33,6.77,43.15,2012,4,0.7070000000000001
98289,34,5.18,55.53,2012,4,0.436
98290,35,3.81,76.32,2012,4,0.21100000000000002
98291,36,3.29,100.16,2012,4,0.045
98292,37,3.34,109.76,2012,4,0.042
98293,38,3.47,109.15,2012,4,0.039
98294,39,3.67,109.28,2012,4,0.036000000000000004
98295,40,3.95,116.84,2012,4,0.033
98296,41,4.4,127.49,2012,4,0.03
98297,42,4.95,136.03,2012,4,0.027000000000000003
98298,43,5.41,140.81,2012,4,0.023
98299,44,5.7,143.68,2012,4,0.02
98300,45,5.88,146.38,2012,4,0.017
98301,46,6.0,149.91,2012,4,0.013999999999999999
98302,47,6.08,153.74,2012,4,0.011000000000000001
98303,48,6.13,157.05,2012,4,0.008
98328,25,4.42,149.95,2012,4,0.048
98329,26,4.51,149.93,2012,4,0.05
98330,27,4.48,147.67,2012,4,0.053
98331,28,4.63,148.59,2012,4,0.055999999999999994
98332,29,4.93,151.79,2012,4,0.059000000000000004
98333,30,5.24,155.01,2012,4,0.061
98334,31,5.47,157.12,2012,4,0.064
98335,32,5.61,158.72,2012,4,0.067
98336,33,5.72,160.64,2012,4,0.069
98337,34,5.86,163.28,2012,4,0.07200000000000001
98338,35,5.98,166.03,2012,4,0.075
98339,36,6.04,168.15,2012,4,0.077
98340,37,5.97,169.19,2012,4,0.08
98341,38,5.8,169.5,2012,4,0.083
98342,39,5.57,169.58,2012,4,0.086
98343,40,5.33,169.9,2012,4,0.08800000000000001
98344,41,5.14,170.88,2012,4,0.091
98345,42,5.06,172.85,2012,4,0.094
98346,43,5.11,175.72,2012,4,0.096
98347,44,5.13,178.32,2012,4,0.099
98348,45,4.89,179.57,2012,4,0.102
98349,46,4.26,178.73,2012,4,0.105
98350,47,3.43,176.81,2012,4,0.107
98351,48,2.7,176.88,2012,4,0.11
98376,25,5.57,177.59,2012,4,0.156
98377,26,5.53,177.94,2012,4,0.152
98378,27,5.37,177.84,2012,4,0.14800000000000002
98379,28,5.11,177.59,2012,4,0.14400000000000002
98380,29,4.83,177.67,2012,4,0.139
98381,30,4.69,178.7,2012,4,0.135
98382,31,4.76,180.78,2012,4,0.131
98383,32,4.82,182.22,2012,4,0.127
98384,33,4.61,181.19,2012,4,0.12300000000000001
98385,34,3.98,175.97,2012,4,0.11800000000000001
98386,35,3.18,168.24,2012,4,0.114
98387,36,2.45,165.31,2012,4,0.11
98388,37,2.0,181.11,2012,4,0.11
98389,38,2.15,208.13,2012,4,0.11
98390,39,2.65,224.3,2012,4,0.11
98391,40,2.86,229.95,2012,4,0.11
98392,41,2.77,231.02,2012,4,0.11
98393,42,2.56,230.25,2012,4,0.11
98394,43,2.42,229.43,2012,4,0.11
98395,44,2.43,228.54,2012,4,0.11
98396,45,2.68,227.16,2012,4,0.11
98397,46,3.21,225.53,2012,4,0.11
98398,47,3.92,224.74,2012,4,0.11
98399,48,4.7,225.21,2012,4,0.11
98424,25,1.43,189.21,2012,4,0.114
98425,26,1.62,228.14,2012,4,0.11800000000000001
98426,27,2.28,244.58,2012,4,0.122
98427,28,2.63,246.87,2012,4,0.126
98428,29,2.66,243.95,2012,4,0.13
98429,30,2.56,239.37,2012,4,0.134
98430,31,2.5,235.92,2012,4,0.138
98431,32,2.54,233.49,2012,4,0.142
98432,33,2.76,231.23,2012,4,0.146
98433,34,3.23,228.81,2012,4,0.15
98434,35,3.89,226.84,2012,4,0.153
98435,36,4.69,225.55,2012,4,0.157
98436,37,5.53,224.87,2012,4,0.161
98437,38,6.25,224.6,2012,4,0.165
98438,39,6.67,224.6,2012,4,0.16899999999999998
98439,40,6.68,224.71,2012,4,0.17300000000000001
98440,41,6.5,224.42,2012,4,0.177
98441,42,6.4,223.03,2012,4,0.18100000000000002
98442,43,6.59,220.38,2012,4,0.185
98443,44,6.79,217.64,2012,4,0.18899999999999997
98444,45,6.63,215.69,2012,4,0.193
98445,46,5.86,214.92,2012,4,0.19699999999999998
98446,47,4.83,215.14,2012,4,0.201
98447,48,4.06,216.02,2012,4,0.205
98472,25,4.114054054054053,215.8375675675676,2012,4,0.304
98473,26,4.116216216216216,215.83027027027023,2012,4,0.308
98474,27,4.118378378378378,215.822972972973,2012,4,0.311
98475,28,4.12054054054054,215.8156756756757,2012,4,0.315
98476,29,4.122702702702703,215.80837837837842,2012,4,0.319
98477,30,4.124864864864865,215.8010810810811,2012,4,0.32299999999999995
98478,31,4.127027027027027,215.7937837837838,2012,4,0.327
98479,32,4.129189189189189,215.78648648648652,2012,4,0.331
98480,33,4.131351351351351,215.7791891891892,2012,4,0.335
98481,34,4.133513513513513,215.7718918918919,2012,4,0.33899999999999997
98482,35,4.1356756756756745,215.7645945945946,2012,4,0.34299999999999997
98483,36,4.1378378378378375,215.75729729729733,2012,4,0.34700000000000003
98484,37,4.14,215.75,2012,4,0.35100000000000003
98485,38,4.42,217.27,2012,4,0.381
98486,39,4.76,217.18,2012,4,0.627
98487,40,4.88,215.34,2012,4,0.657
98488,41,4.86,211.85,2012,4,0.677
98489,42,4.89,207.03,2012,4,0.7020000000000001
98490,43,5.11,201.65,2012,4,0.6920000000000001
98491,44,5.49,196.45,2012,4,0.757
98492,45,5.97,191.77,2012,4,0.807
98493,46,6.49,187.72,2012,4,0.8370000000000001
98494,47,7.07,184.69,2012,4,0.862
98495,48,7.7,183.01,2012,4,0.912
98520,25,3.33,213.56,2012,4,0.35100000000000003
98521,26,3.75,215.57,2012,4,0.381
98522,27,4.23,214.35,2012,4,0.627
98523,28,4.46,209.96,2012,4,0.657
98524,29,4.53,203.96,2012,4,0.677
98525,30,4.61,198.58,2012,4,0.7020000000000001
98526,31,4.77,195.6,2012,4,0.6920000000000001
98527,32,5.02,193.67,2012,4,0.757
98528,33,5.38,190.94,2012,4,0.807
98529,34,5.91,186.67,2012,4,0.8370000000000001
98530,35,6.61,182.71,2012,4,0.862
98531,36,7.44,180.68,2012,4,0.912
98532,37,8.31,180.89,2012,4,0.922
98533,38,9.12,181.53,2012,4,0.922
98534,39,9.75,180.98,2012,4,0.922
98535,40,10.11,178.46,2012,4,0.927
98536,41,10.34,175.21,2012,4,0.932
98537,42,10.54,172.92,2012,4,0.937
98538,43,10.75,172.71,2012,4,0.937
98539,44,10.81,173.68,2012,4,0.922
98540,45,10.49,174.56,2012,4,0.892
98541,46,9.69,174.36,2012,4,0.882
98542,47,8.65,172.89,2012,4,0.907
98543,48,7.74,170.22,2012,4,0.867
98568,25,8.35,177.41,2012,4,0.922
98569,26,8.89,176.82,2012,4,0.922
98570,27,9.35,175.88,2012,4,0.922
98571,28,9.78,174.23,2012,4,0.927
98572,29,10.07,172.35,2012,4,0.932
98573,30,10.05,170.79,2012,4,0.937
98574,31,9.63,169.84,2012,4,0.937
98575,32,9.0,169.21,2012,4,0.922
98576,33,8.42,168.52,2012,4,0.892
98577,34,8.09,167.48,2012,4,0.882
98578,35,7.91,166.2,2012,4,0.907
98579,36,7.69,164.85,2012,4,0.875
98580,37,7.33,163.48,2012,4,0.8420000000000001
98581,38,6.93,162.01,2012,4,0.862
98582,39,6.66,160.41,2012,4,0.867
98583,40,6.62,158.82,2012,4,0.8170000000000001
98584,41,6.7,157.28,2012,4,0.787
98585,42,6.73,155.7,2012,4,0.847
98586,43,6.58,153.83,2012,4,0.8170000000000001
98587,44,6.33,151.45,2012,4,0.757
98588,45,6.12,148.47,2012,4,0.802
98589,46,6.06,145.18,2012,4,0.772
98590,47,6.2,142.65,2012,4,0.687
98591,48,6.56,141.96,2012,4,0.7170000000000001
98616,25,8.03,166.37,2012,4,0.8420000000000001
98617,26,7.67,165.53,2012,4,0.862
98618,27,7.32,164.45,2012,4,0.867
98619,28,6.97,163.06,2012,4,0.8170000000000001
98620,29,6.62,161.17,2012,4,0.787
98621,30,6.27,158.49,2012,4,0.847
98622,31,5.92,154.8,2012,4,0.8170000000000001
98623,32,5.59,150.49,2012,4,0.757
98624,33,5.3,146.25,2012,4,0.802
98625,34,5.04,142.8,2012,4,0.772
98626,35,4.95,140.49,2012,4,0.687
98627,36,5.16,139.64,2012,4,0.7170000000000001
98628,37,5.75,140.02,2012,4,0.726
98629,38,6.4,140.28,2012,4,0.735
98630,39,6.75,139.28,2012,4,0.743
98631,40,6.55,136.24,2012,4,0.752
98632,41,6.18,131.95,2012,4,0.7609999999999999
98633,42,6.11,128.69,2012,4,0.77
98634,43,6.56,128.73,2012,4,0.778
98635,44,7.09,130.48,2012,4,0.787
98636,45,7.04,132.1,2012,4,0.7959999999999999
98637,46,6.01,132.71,2012,4,0.805
98638,47,4.54,132.16,2012,4,0.813
98639,48,3.42,129.97,2012,4,0.8220000000000001
98664,25,6.58,136.01,2012,4,0.726
98665,26,7.07,136.8,2012,4,0.735
98666,27,7.51,136.5,2012,4,0.743
98667,28,7.86,134.58,2012,4,0.752
98668,29,8.11,132.15,2012,4,0.7609999999999999
98669,30,8.24,130.51,2012,4,0.77
98670,31,8.2,130.45,2012,4,0.778
98671,32,7.87,131.22,2012,4,0.787
98672,33,7.16,131.71,2012,4,0.7959999999999999
98673,34,6.04,130.75,2012,4,0.805
98674,35,4.82,128.09,2012,4,0.813
98675,36,3.94,124.48,2012,4,0.8220000000000001
98676,37,3.66,122.35,2012,4,0.8240000000000001
98677,38,3.8,121.86,2012,4,0.825
98678,39,4.09,121.25,2012,4,0.8270000000000001
98679,40,4.32,119.25,2012,4,0.828
98680,41,4.48,116.29,2012,4,0.83
98681,42,4.61,113.14,2012,4,0.831
98682,43,4.74,110.35,2012,4,0.833
98683,44,4.81,107.57,2012,4,0.8340000000000001
98684,45,4.74,104.13,2012,4,0.836
98685,46,4.49,99.4,2012,4,0.8370000000000001
98686,47,4.16,94.23,2012,4,0.8390000000000001
98687,48,3.8,90.5,2012,4,0.84
98712,25,3.25,123.42,2012,4,0.823
98713,26,3.61,122.7,2012,4,0.8240000000000001
98714,27,4.04,124.06,2012,4,0.8240000000000001
98715,28,4.17,126.37,2012,4,0.825
98716,29,4.11,128.65,2012,4,0.826
98717,30,4.05,129.47,2012,4,0.8270000000000001
98718,31,4.14,127.67,2012,4,0.828
98719,32,4.29,124.51,2012,4,0.828
98720,33,4.34,121.5,2012,4,0.8290000000000001
98721,34,4.17,119.44,2012,4,0.83
98722,35,3.89,118.61,2012,4,0.831
98723,36,3.67,119.59,2012,4,0.8320000000000001
98724,37,3.64,122.36,2012,4,0.8320000000000001
98725,38,3.72,124.55,2012,4,0.833
98726,39,3.78,123.58,2012,4,0.8340000000000001
98727,40,3.73,117.89,2012,4,0.835
98728,41,3.69,109.23,2012,4,0.836
98729,42,3.71,100.82,2012,4,0.836
98730,43,3.78,95.49,2012,4,0.8370000000000001
98731,44,3.77,93.1,2012,4,0.838
98732,45,3.6,92.87,2012,4,0.8390000000000001
98733,46,3.22,93.98,2012,4,0.84
98734,47,2.67,93.62,2012,4,0.84
98735,48,2.01,85.03,2012,4,0.841
98760,25,3.34,111.34,2012,4,0.613
98761,26,3.03,110.69,2012,4,0.605
98762,27,3.08,109.09,2012,4,0.597
98763,28,3.57,106.03,2012,4,0.589
98764,29,4.25,102.89,2012,4,0.581
98765,30,4.77,99.97,2012,4,0.573
98766,31,4.85,96.95,2012,4,0.5660000000000001
98767,32,4.56,94.47,2012,4,0.5579999999999999
98768,33,4.06,94.16,2012,4,0.55
98769,34,3.48,98.06,2012,4,0.542
98770,35,2.86,104.32,2012,4,0.534
98771,36,2.17,107.47,2012,4,0.526
98772,37,1.36,94.47,2012,4,0.518
98773,38,1.03,44.66,2012,4,0.51
98774,39,1.61,10.08,2012,4,0.502
98775,40,2.21,2.08,2012,4,0.494
98776,41,2.57,0.67,2012,4,0.486
98777,42,2.7,0.03,2012,4,0.478
98778,43,2.64,357.79,2012,4,0.47
98779,44,2.51,354.54,2012,4,0.462
98780,45,2.43,352.1,2012,4,0.45399999999999996
98781,46,2.48,352.18,2012,4,0.446
98782,47,2.65,353.34,2012,4,0.43799999999999994
98783,48,2.88,353.49,2012,4,0.43
98808,25,1.8529729729729734,327.23324324324324,2012,4,0.231
98809,26,1.811891891891892,326.18297297297295,2012,4,0.223
98810,27,1.7708108108108107,325.13270270270266,2012,4,0.215
98811,28,1.7297297297297298,324.08243243243237,2012,4,0.207
98812,29,1.6886486486486487,323.03216216216214,2012,4,0.19899999999999998
98813,30,1.6475675675675676,321.98189189189185,2012,4,0.191
98814,31,1.6064864864864865,320.9316216216216,2012,4,0.183
98815,32,1.5654054054054054,319.8813513513513,2012,4,0.175
98816,33,1.5243243243243243,318.83108108108115,2012,4,0.16699999999999998
98817,34,1.4832432432432432,317.7808108108108,2012,4,0.159
98818,35,1.4421621621621619,316.7305405405405,2012,4,0.151
98819,36,1.401081081081081,315.6802702702703,2012,4,0.14300000000000002
98820,37,1.36,314.63,2012,4,0.135
98821,38,1.02,312.58,2012,4,0.055
98822,39,0.38,24.83,2012,4,0.03
98823,40,1.94,92.37,2012,4,0.025
98824,41,4.06,98.98,2012,4,0.065
98825,42,5.73,103.76,2012,4,0.42100000000000004
98826,43,6.48,110.53,2012,4,0.652
98827,44,6.63,118.26,2012,4,0.727
98828,45,6.59,124.16,2012,4,0.622
98829,46,6.54,125.47,2012,4,0.581
98830,47,6.44,124.86,2012,4,0.677
98831,48,6.26,126.65,2012,4,0.6559999999999999
98856,25,2.57,358.22,2012,4,0.135
98857,26,3.11,10.16,2012,4,0.055
98858,27,3.14,31.15,2012,4,0.03
98859,28,3.32,72.26,2012,4,0.025
98860,29,4.91,104.9,2012,4,0.065
98861,30,6.62,118.39,2012,4,0.42100000000000004
98862,31,7.2,123.01,2012,4,0.652
98863,32,6.9,124.72,2012,4,0.727
98864,33,6.38,126.09,2012,4,0.622
98865,34,6.19,128.58,2012,4,0.581
98866,35,6.16,131.19,2012,4,0.677
98867,36,5.89,132.7,2012,4,0.669
98868,37,5.14,132.39,2012,4,0.662
98869,38,4.15,130.94,2012,4,0.737
98870,39,3.3,130.34,2012,4,0.662
98871,40,2.89,133.87,2012,4,0.466
98872,41,2.81,140.1,2012,4,0.551
98873,42,2.84,145.49,2012,4,0.7170000000000001
98874,43,2.78,148.41,2012,4,0.637
98875,44,2.81,149.37,2012,4,0.561
98876,45,3.17,149.04,2012,4,0.466
98877,46,4.04,148.38,2012,4,0.501
98878,47,5.11,147.75,2012,4,0.642
98879,48,6.0,147.11,2012,4,0.551
98904,25,4.38,138.56,2012,4,0.662
98905,26,3.46,136.6,2012,4,0.737
98906,27,2.86,135.62,2012,4,0.662
98907,28,2.85,139.0,2012,4,0.466
98908,29,3.21,143.9,2012,4,0.551
98909,30,3.6,147.29,2012,4,0.7170000000000001
98910,31,3.73,148.84,2012,4,0.637
98911,32,3.81,149.6,2012,4,0.561
98912,33,4.13,150.4,2012,4,0.466
98913,34,4.9,151.38,2012,4,0.501
98914,35,5.84,151.74,2012,4,0.642
98915,36,6.59,151.05,2012,4,0.551
98916,37,6.87,149.12,2012,4,0.687
98917,38,6.79,146.34,2012,4,0.7170000000000001
98918,39,6.54,143.35,2012,4,0.627
98919,40,6.27,140.83,2012,4,0.541
98920,41,6.1,138.76,2012,4,0.516
98921,42,6.12,136.99,2012,4,0.526
98922,43,6.33,135.52,2012,4,0.391
98923,44,6.48,134.61,2012,4,0.436
98924,45,6.2,134.44,2012,4,0.47600000000000003
98925,46,5.27,135.26,2012,4,0.426
98926,47,4.05,137.21,2012,4,0.35100000000000003
98927,48,3.02,140.15,2012,4,0.612
98952,25,7.27,148.57,2012,4,0.687
98953,26,7.14,148.52,2012,4,0.7170000000000001
98954,27,6.83,147.35,2012,4,0.627
98955,28,6.53,144.82,2012,4,0.541
98956,29,6.34,141.86,2012,4,0.516
98957,30,6.34,139.95,2012,4,0.526
98958,31,6.51,140.13,2012,4,0.391
98959,32,6.61,141.54,2012,4,0.436
98960,33,6.32,143.12,2012,4,0.47600000000000003
98961,34,5.45,144.2,2012,4,0.426
98962,35,4.28,144.42,2012,4,0.35100000000000003
98963,36,3.22,142.62,2012,4,0.612
98964,37,2.59,137.21,2012,4,0.616
98965,38,2.37,129.99,2012,4,0.62
98966,39,2.37,124.93,2012,4,0.624
98967,40,2.43,124.1,2012,4,0.627
98968,41,2.44,127.53,2012,4,0.631
98969,42,2.36,135.55,2012,4,0.635
98970,43,2.22,149.21,2012,4,0.639
98971,44,2.14,166.64,2012,4,0.643
98972,45,2.13,183.57,2012,4,0.647
98973,46,2.09,197.27,2012,4,0.65
98974,47,1.97,207.96,2012,4,0.654
98975,48,1.75,215.32,2012,4,0.6579999999999999
99000,25,2.39,138.52,2012,4,0.6
99001,26,2.25,130.9,2012,4,0.588
99002,27,2.34,123.53,2012,4,0.5760000000000001
99003,28,2.46,118.95,2012,4,0.564
99004,29,2.49,119.1,2012,4,0.552
99005,30,2.35,126.92,2012,4,0.54
99006,31,2.19,146.14,2012,4,0.529
99007,32,2.25,170.43,2012,4,0.517
99008,33,2.39,189.86,2012,4,0.505
99009,34,2.26,204.44,2012,4,0.493
99010,35,1.93,218.53,2012,4,0.48100000000000004
99011,36,1.61,231.81,2012,4,0.469
99012,37,1.38,238.35,2012,4,0.457
99013,38,1.12,236.77,2012,4,0.445
99014,39,0.76,227.18,2012,4,0.433
99015,40,0.35,191.74,2012,4,0.42100000000000004
99016,41,0.48,115.86,2012,4,0.409
99017,42,0.87,107.99,2012,4,0.39799999999999996
99018,43,1.21,121.41,2012,4,0.386
99019,44,1.53,137.88,2012,4,0.374
99020,45,1.78,152.13,2012,4,0.36200000000000004
99021,46,1.85,164.63,2012,4,0.35
99022,47,1.81,174.79,2012,4,0.33799999999999997
99023,48,1.75,178.23,2012,4,0.326
99048,25,2.15,212.67,2012,4,0.429
99049,26,2.05,215.28,2012,4,0.42
99050,27,1.81,213.9,2012,4,0.41
99051,28,1.38,203.67,2012,4,0.401
99052,29,1.05,177.09,2012,4,0.392
99053,30,1.16,146.43,2012,4,0.382
99054,31,1.52,135.54,2012,4,0.373
99055,32,1.83,136.08,2012,4,0.364
99056,33,1.97,141.46,2012,4,0.354
99057,34,1.92,150.05,2012,4,0.345
99058,35,1.83,159.35,2012,4,0.335
99059,36,1.79,163.68,2012,4,0.326
99060,37,1.86,158.26,2012,4,0.326
99061,38,2.06,148.46,2012,4,0.326
99062,39,2.32,140.79,2012,4,0.326
99063,40,2.54,137.4,2012,4,0.326
99064,41,2.65,136.02,2012,4,0.326
99065,42,2.69,134.47,2012,4,0.326
99066,43,2.66,131.4,2012,4,0.326
99067,44,2.63,127.84,2012,4,0.326
99068,45,2.64,125.67,2012,4,0.326
99069,46,2.72,126.46,2012,4,0.326
99070,47,2.89,130.01,2012,4,0.326
99071,48,3.2,135.32,2012,4,0.326
99096,25,2.28,167.1,2012,4,0.321
99097,26,2.45,159.62,2012,4,0.315
99098,27,2.58,149.32,2012,4,0.31
99099,28,2.6,137.83,2012,4,0.305
99100,29,2.58,126.32,2012,4,0.299
99101,30,2.55,117.05,2012,4,0.294
99102,31,2.49,112.25,2012,4,0.289
99103,32,2.43,112.39,2012,4,0.28300000000000003
99104,33,2.49,117.37,2012,4,0.278
99105,34,2.79,125.23,2012,4,0.273
99106,35,3.23,132.85,2012,4,0.267
99107,36,3.64,139.28,2012,4,0.262
99108,37,3.88,145.02,2012,4,0.257
99109,38,4.0,150.31,2012,4,0.251
99110,39,4.06,154.77,2012,4,0.24600000000000002
99111,40,4.12,157.88,2012,4,0.24
99112,41,4.22,159.71,2012,4,0.235
99113,42,4.41,160.47,2012,4,0.23
99114,43,4.67,160.51,2012,4,0.22399999999999998
99115,44,4.81,160.43,2012,4,0.21899999999999997
99116,45,4.53,160.87,2012,4,0.214
99117,46,3.7,162.63,2012,4,0.20800000000000002
99118,47,2.7,166.27,2012,4,0.203
99119,48,2.02,170.87,2012,4,0.198
99144,25,1.959189189189189,172.67405405405404,2012,4,0.064
99145,26,1.9567567567567568,172.74621621621623,2012,4,0.059000000000000004
99146,27,1.954324324324324,172.81837837837838,2012,4,0.053
99147,28,1.951891891891892,172.89054054054054,2012,4,0.048
99148,29,1.9494594594594596,172.96270270270267,2012,4,0.043
99149,30,1.9470270270270267,173.0348648648649,2012,4,0.037000000000000005
99150,31,1.9445945945945944,173.10702702702702,2012,4,0.032
99151,32,1.9421621621621619,173.17918918918915,2012,4,0.027000000000000003
99152,33,1.9397297297297296,173.25135135135133,2012,4,0.021
99153,34,1.9372972972972973,173.32351351351352,2012,4,0.016
99154,35,1.9348648648648648,173.3956756756757,2012,4,0.011000000000000001
99155,36,1.9324324324324325,173.46783783783783,2012,4,0.005
99156,37,1.93,173.54,2012,4,0.0
99157,38,2.01,171.66,2012,4,0.005
99158,39,2.03,178.01,2012,4,0.01
99159,40,1.95,201.75,2012,4,0.04
99160,41,2.22,232.45,2012,4,0.09
99161,42,2.66,254.38,2012,4,0.195
99162,43,2.79,270.64,2012,4,0.21100000000000002
99163,44,2.73,287.39,2012,4,0.226
99164,45,2.81,303.73,2012,4,0.195
99165,46,3.14,314.54,2012,4,0.551
99166,47,3.55,319.63,2012,4,0.486
99167,48,3.91,321.09,2012,4,0.376
