,hors,ws,wd,anno,mes,dia,horsObs,wp1
72566,39,2.66,56.21,2011,7,26,12,0.261
72567,40,2.84,52.04,2011,7,26,12,0.258
72568,41,2.81,45.67,2011,7,26,12,0.255
72569,42,2.68,39.62,2011,7,26,12,0.252
72570,43,2.51,36.43,2011,7,26,12,0.249
72571,44,2.4,35.34,2011,7,26,12,0.246
72572,45,2.42,34.4,2011,7,26,12,0.243
72573,46,2.66,32.52,2011,7,26,12,0.24
72574,47,3.07,31.86,2011,7,26,12,0.237
72575,48,3.56,34.0,2011,7,26,12,0.234
72580,5,3.8154054054054054,32.178378378378376,2011,7,27,0,0.231
72581,6,3.8664864864864867,31.814054054054054,2011,7,27,0,0.231
72582,7,3.9175675675675676,31.44972972972973,2011,7,27,0,0.231
72583,8,3.9686486486486485,31.085405405405407,2011,7,27,0,0.231
72584,9,4.01972972972973,30.72108108108108,2011,7,27,0,0.231
72585,10,4.070810810810811,30.356756756756756,2011,7,27,0,0.231
72586,11,4.121891891891892,29.99243243243243,2011,7,27,0,0.231
72587,12,4.172972972972973,29.62810810810811,2011,7,27,0,0.231
72588,13,4.224054054054054,29.263783783783783,2011,7,27,0,0.231
72589,14,4.275135135135136,28.899459459459457,2011,7,27,0,0.231
72590,15,4.326216216216216,28.535135135135135,2011,7,27,0,0.231
72591,16,4.377297297297297,28.17081081081081,2011,7,27,0,0.231
72592,17,4.428378378378379,27.806486486486484,2011,7,27,0,0.231
72593,18,4.479459459459459,27.442162162162163,2011,7,27,0,0.231
72594,19,4.530540540540541,27.077837837837837,2011,7,27,0,0.231
72595,20,4.581621621621622,26.71351351351351,2011,7,27,0,0.231
72596,21,4.632702702702703,26.34918918918919,2011,7,27,0,0.231
72597,22,4.683783783783784,25.984864864864864,2011,7,27,0,0.231
72598,23,4.734864864864865,25.62054054054054,2011,7,27,0,0.231
72599,24,4.785945945945946,25.256216216216217,2011,7,27,0,0.231
72600,25,4.837027027027027,24.89189189189189,2011,7,27,0,0.231
72601,26,4.888108108108108,24.527567567567566,2011,7,27,0,0.231
72602,27,4.9391891891891895,24.163243243243244,2011,7,27,0,0.231
72603,28,4.990270270270271,23.79891891891892,2011,7,27,0,0.231
72604,29,5.041351351351351,23.434594594594593,2011,7,27,0,0.231
72605,30,5.092432432432433,23.07027027027027,2011,7,27,0,0.231
72606,31,5.143513513513514,22.705945945945945,2011,7,27,0,0.231
72607,32,5.194594594594594,22.34162162162162,2011,7,27,0,0.231
72608,33,5.245675675675676,21.977297297297298,2011,7,27,0,0.231
72609,34,5.296756756756757,21.612972972972972,2011,7,27,0,0.231
72610,35,5.347837837837838,21.248648648648647,2011,7,27,0,0.231
72611,36,5.39891891891892,20.884324324324325,2011,7,27,0,0.231
72612,37,5.45,20.52,2011,7,27,0,0.08
72613,38,5.81,31.84,2011,7,27,0,0.065
72614,39,5.94,43.27,2011,7,27,0,0.05
72615,40,5.76,55.1,2011,7,27,0,0.015
72616,41,5.52,67.14,2011,7,27,0,0.015
72617,42,5.42,76.95,2011,7,27,0,0.0
72618,43,5.45,81.71,2011,7,27,0,0.0
72619,44,5.35,83.05,2011,7,27,0,0.0
72620,45,4.95,83.9,2011,7,27,0,0.0
72621,46,4.16,86.96,2011,7,27,0,0.0
72622,47,3.28,92.22,2011,7,27,0,0.0
72623,48,2.65,96.29,2011,7,27,0,0.231
72628,5,2.958,145.398,2011,7,27,12,0.231
72629,6,3.0196,155.2196,2011,7,27,12,0.231
72630,7,3.0812,165.0412,2011,7,27,12,0.231
72631,8,3.1428000000000003,174.8628,2011,7,27,12,0.231
72632,9,3.2044,184.68439999999998,2011,7,27,12,0.231
72633,10,3.266,194.50599999999997,2011,7,27,12,0.231
72634,11,3.3276000000000003,204.3276,2011,7,27,12,0.231
72635,12,3.3892,214.1492,2011,7,27,12,0.231
72636,13,3.4508,223.9708,2011,7,27,12,0.231
72637,14,3.5124000000000004,233.7924,2011,7,27,12,0.231
72638,15,3.5740000000000003,243.61399999999998,2011,7,27,12,0.231
72639,16,3.6356,253.43559999999997,2011,7,27,12,0.231
72640,17,3.6972000000000005,263.25719999999995,2011,7,27,12,0.231
72641,18,3.7588,273.0788,2011,7,27,12,0.231
72642,19,3.8204000000000002,282.9004,2011,7,27,12,0.231
72643,20,3.882,292.722,2011,7,27,12,0.231
72644,21,3.9436,302.54359999999997,2011,7,27,12,0.231
72645,22,4.0052,312.36519999999996,2011,7,27,12,0.231
72646,23,4.066800000000001,322.18679999999995,2011,7,27,12,0.231
72647,24,4.1284,332.0084,2011,7,27,12,0.231
72648,25,4.19,341.83,2011,7,27,12,0.231
72649,26,4.57,343.5,2011,7,27,12,0.231
72650,27,4.64,346.61,2011,7,27,12,0.231
72651,28,4.31,352.06,2011,7,27,12,0.231
72652,29,3.62,1.31,2011,7,27,12,0.231
72653,30,2.73,18.73,2011,7,27,12,0.231
72654,31,2.09,53.57,2011,7,27,12,0.231
72655,32,2.31,91.84,2011,7,27,12,0.231
72656,33,2.72,110.79,2011,7,27,12,0.231
72657,34,2.53,117.4,2011,7,27,12,0.231
72658,35,1.96,120.01,2011,7,27,12,0.231
72659,36,1.51,124.47,2011,7,27,12,0.231
72660,37,1.59,133.83,2011,7,27,12,0.231
72661,38,1.95,140.19,2011,7,27,12,0.231
72662,39,2.14,142.56,2011,7,27,12,0.231
72663,40,1.83,142.25,2011,7,27,12,0.231
72664,41,1.15,137.0,2011,7,27,12,0.231
72665,42,0.47,101.74,2011,7,27,12,0.231
72666,43,0.67,22.64,2011,7,27,12,0.231
72667,44,1.25,10.05,2011,7,27,12,0.231
72668,45,1.73,11.15,2011,7,27,12,0.231
72669,46,2.04,16.34,2011,7,27,12,0.231
72670,47,2.2,21.31,2011,7,27,12,0.231
72671,48,2.15,22.89,2011,7,27,12,0.231
72676,5,2.8576923076923078,15.05153846153846,2011,7,28,0,0.231
72677,6,2.999230769230769,13.483846153846153,2011,7,28,0,0.231
72678,7,3.140769230769231,11.916153846153845,2011,7,28,0,0.231
72679,8,3.2823076923076924,10.348461538461537,2011,7,28,0,0.231
72680,9,3.4238461538461538,8.780769230769229,2011,7,28,0,0.231
72681,10,3.5653846153846156,7.213076923076921,2011,7,28,0,0.231
72682,11,3.706923076923077,5.645384615384614,2011,7,28,0,0.231
72683,12,3.848461538461539,4.077692307692306,2011,7,28,0,0.231
72684,13,3.99,2.51,2011,7,28,0,0.08
72685,14,4.1,1.56,2011,7,28,0,0.065
72686,15,3.98,1.81,2011,7,28,0,0.05
72687,16,3.62,3.27,2011,7,28,0,0.015
72688,17,3.13,5.89,2011,7,28,0,0.015
72689,18,2.68,9.29,2011,7,28,0,0.0
72690,19,2.37,12.21,2011,7,28,0,0.0
72691,20,2.14,12.92,2011,7,28,0,0.0
72692,21,1.92,9.48,2011,7,28,0,0.0
72693,22,1.7,0.2,2011,7,28,0,0.0
72694,23,1.56,348.59,2011,7,28,0,0.0
72695,24,1.52,342.95,2011,7,28,0,0.231
72696,25,1.51,349.4,2011,7,28,0,0.0
72697,26,1.58,2.57,2011,7,28,0,0.0
72698,27,1.68,14.63,2011,7,28,0,0.015
72699,28,1.7,22.59,2011,7,28,0,0.085
72700,29,1.68,29.68,2011,7,28,0,0.11
72701,30,1.75,38.41,2011,7,28,0,0.02
72702,31,2.0,47.7,2011,7,28,0,0.075
72703,32,2.29,54.11,2011,7,28,0,0.19
72704,33,2.37,57.27,2011,7,28,0,0.12
72705,34,2.05,57.38,2011,7,28,0,0.16
72706,35,1.33,52.53,2011,7,28,0,0.125
72707,36,0.4,3.39,2011,7,28,0,0.13
72708,37,1.25,266.91,2011,7,28,0,0.175
72709,38,2.45,260.83,2011,7,28,0,0.15
72710,39,3.06,263.94,2011,7,28,0,0.14
72711,40,2.85,274.63,2011,7,28,0,0.075
72712,41,2.15,291.19,2011,7,28,0,0.03
72713,42,1.08,308.82,2011,7,28,0,0.055
72714,43,0.58,142.91,2011,7,28,0,0.16
72715,44,2.42,146.32,2011,7,28,0,0.201
72716,45,3.68,148.06,2011,7,28,0,0.411
72717,46,3.76,147.06,2011,7,28,0,0.471
72718,47,3.11,142.76,2011,7,28,0,0.406
72719,48,2.48,133.42,2011,7,28,0,0.0
72724,5,3.38,6.14,2011,7,28,12,0.231
72725,6,3.02,10.6,2011,7,28,12,0.231
72726,7,2.51,11.14,2011,7,28,12,0.231
72727,8,1.95,7.02,2011,7,28,12,0.231
72728,9,1.53,358.38,2011,7,28,12,0.231
72729,10,1.37,350.35,2011,7,28,12,0.231
72730,11,1.35,350.27,2011,7,28,12,0.231
72731,12,1.4,1.51,2011,7,28,12,0.231
72732,13,1.58,22.28,2011,7,28,12,0.08
72733,14,1.96,41.11,2011,7,28,12,0.065
72734,15,2.36,53.14,2011,7,28,12,0.05
72735,16,2.56,60.38,2011,7,28,12,0.015
72736,17,2.57,64.77,2011,7,28,12,0.015
72737,18,2.48,66.19,2011,7,28,12,0.0
72738,19,2.35,63.5,2011,7,28,12,0.0
72739,20,2.19,55.72,2011,7,28,12,0.0
72740,21,2.04,41.32,2011,7,28,12,0.0
72741,22,2.01,21.35,2011,7,28,12,0.0
72742,23,1.98,5.86,2011,7,28,12,0.0
72743,24,1.5,2.3,2011,7,28,12,0.231
72744,25,0.57,58.09,2011,7,28,12,0.222
72745,26,1.57,133.42,2011,7,28,12,0.213
72746,27,2.48,140.43,2011,7,28,12,0.203
72747,28,2.29,139.3,2011,7,28,12,0.194
72748,29,1.6,134.18,2011,7,28,12,0.185
72749,30,1.28,132.28,2011,7,28,12,0.176
72750,31,1.92,142.35,2011,7,28,12,0.166
72751,32,3.06,147.92,2011,7,28,12,0.157
72752,33,3.85,149.14,2011,7,28,12,0.148
72753,34,3.69,147.32,2011,7,28,12,0.139
72754,35,2.99,141.8,2011,7,28,12,0.129
72755,36,2.42,131.6,2011,7,28,12,0.12
72756,37,2.44,122.5,2011,7,28,12,0.111
72757,38,2.83,119.05,2011,7,28,12,0.102
72758,39,3.25,118.84,2011,7,28,12,0.092
72759,40,3.48,119.46,2011,7,28,12,0.083
72760,41,3.49,120.2,2011,7,28,12,0.074
72761,42,3.31,120.67,2011,7,28,12,0.065
72762,43,3.0,120.47,2011,7,28,12,0.055
72763,44,2.75,119.66,2011,7,28,12,0.046
72764,45,2.77,118.68,2011,7,28,12,0.037
72765,46,3.16,118.49,2011,7,28,12,0.028
72766,47,3.6,120.12,2011,7,28,12,0.018
72767,48,3.67,124.78,2011,7,28,12,0.009
72772,5,2.03,67.84,2011,7,29,0,0.11
72773,6,2.11,76.24,2011,7,29,0,0.02
72774,7,2.38,75.15,2011,7,29,0,0.075
72775,8,2.66,67.84,2011,7,29,0,0.19
72776,9,2.79,56.7,2011,7,29,0,0.12
72777,10,2.7,41.24,2011,7,29,0,0.16
72778,11,2.39,22.2,2011,7,29,0,0.125
72779,12,1.79,356.2,2011,7,29,0,0.13
72780,13,1.24,298.07,2011,7,29,0,0.175
72781,14,2.03,238.71,2011,7,29,0,0.15
72782,15,3.16,213.18,2011,7,29,0,0.14
72783,16,3.9,193.06,2011,7,29,0,0.075
72784,17,4.5,172.7,2011,7,29,0,0.03
72785,18,5.2,154.01,2011,7,29,0,0.055
72786,19,5.93,139.02,2011,7,29,0,0.16
72787,20,6.46,128.19,2011,7,29,0,0.201
72788,21,6.44,121.28,2011,7,29,0,0.411
72789,22,5.66,117.94,2011,7,29,0,0.471
72790,23,4.51,116.68,2011,7,29,0,0.406
72791,24,3.54,115.87,2011,7,29,0,0.0
72792,25,3.2,113.68,2011,7,29,0,0.321
72793,26,3.3,111.48,2011,7,29,0,0.321
72794,27,3.5,111.02,2011,7,29,0,0.321
72795,28,3.5,112.82,2011,7,29,0,0.321
72796,29,3.34,116.05,2011,7,29,0,0.321
72797,30,3.08,119.56,2011,7,29,0,0.321
72798,31,2.81,122.05,2011,7,29,0,0.321
72799,32,2.63,123.28,2011,7,29,0,0.321
72800,33,2.68,123.33,2011,7,29,0,0.321
72801,34,3.02,122.88,2011,7,29,0,0.321
72802,35,3.39,123.37,2011,7,29,0,0.321
72803,36,3.46,126.08,2011,7,29,0,0.321
72804,37,3.06,132.84,2011,7,29,0,0.321
72805,38,2.53,143.53,2011,7,29,0,0.321
72806,39,2.21,152.25,2011,7,29,0,0.321
72807,40,2.24,148.84,2011,7,29,0,0.321
72808,41,2.58,138.66,2011,7,29,0,0.321
72809,42,3.1,130.94,2011,7,29,0,0.321
72810,43,3.57,128.26,2011,7,29,0,0.321
72811,44,3.75,129.09,2011,7,29,0,0.321
72812,45,3.48,133.15,2011,7,29,0,0.321
72813,46,2.74,142.54,2011,7,29,0,0.321
72814,47,1.92,158.78,2011,7,29,0,0.321
72815,48,1.33,173.52,2011,7,29,0,0.321
72820,5,7.23,134.29,2011,7,29,12,0.11
72821,6,7.25,138.99,2011,7,29,12,0.02
72822,7,7.38,134.88,2011,7,29,12,0.075
72823,8,7.51,126.56,2011,7,29,12,0.19
72824,9,7.34,119.31,2011,7,29,12,0.12
72825,10,6.44,116.01,2011,7,29,12,0.16
72826,11,5.13,115.8,2011,7,29,12,0.125
72827,12,4.03,117.28,2011,7,29,12,0.13
72828,13,3.57,117.75,2011,7,29,12,0.175
72829,14,3.56,117.0,2011,7,29,12,0.15
72830,15,3.62,116.48,2011,7,29,12,0.14
72831,16,3.47,117.18,2011,7,29,12,0.075
72832,17,3.16,118.48,2011,7,29,12,0.03
72833,18,2.84,119.07,2011,7,29,12,0.055
72834,19,2.61,117.66,2011,7,29,12,0.16
72835,20,2.53,115.82,2011,7,29,12,0.201
72836,21,2.61,116.37,2011,7,29,12,0.411
72837,22,2.85,120.58,2011,7,29,12,0.471
72838,23,3.11,126.08,2011,7,29,12,0.406
72839,24,3.19,131.41,2011,7,29,12,0.0
72840,25,2.97,136.57,2011,7,29,12,0.013
72841,26,2.63,141.22,2011,7,29,12,0.026
72842,27,2.42,142.82,2011,7,29,12,0.039
72843,28,2.51,138.77,2011,7,29,12,0.051
72844,29,2.88,132.91,2011,7,29,12,0.064
72845,30,3.38,129.16,2011,7,29,12,0.077
72846,31,3.84,128.48,2011,7,29,12,0.09
72847,32,4.03,130.02,2011,7,29,12,0.103
72848,33,3.75,133.82,2011,7,29,12,0.116
72849,34,2.92,141.81,2011,7,29,12,0.128
72850,35,1.95,156.37,2011,7,29,12,0.141
72851,36,1.23,173.31,2011,7,29,12,0.154
72852,37,0.77,161.1,2011,7,29,12,0.167
72853,38,0.92,108.23,2011,7,29,12,0.18
72854,39,1.67,86.43,2011,7,29,12,0.193
72855,40,2.37,78.54,2011,7,29,12,0.205
72856,41,2.89,73.93,2011,7,29,12,0.218
72857,42,3.22,70.55,2011,7,29,12,0.231
72858,43,3.39,67.77,2011,7,29,12,0.244
72859,44,3.47,65.54,2011,7,29,12,0.257
72860,45,3.56,64.16,2011,7,29,12,0.27
72861,46,3.75,64.08,2011,7,29,12,0.282
72862,47,3.99,65.76,2011,7,29,12,0.295
72863,48,4.26,69.47,2011,7,29,12,0.308
72868,5,3.37,114.66,2011,7,30,0,0.321
72869,6,3.15,116.3,2011,7,30,0,0.321
72870,7,2.84,116.91,2011,7,30,0,0.321
72871,8,2.63,117.3,2011,7,30,0,0.321
72872,9,2.73,118.65,2011,7,30,0,0.321
72873,10,3.28,121.15,2011,7,30,0,0.321
72874,11,3.91,123.77,2011,7,30,0,0.321
72875,12,4.16,126.77,2011,7,30,0,0.321
72876,13,3.74,131.42,2011,7,30,0,0.321
72877,14,3.02,138.55,2011,7,30,0,0.321
72878,15,2.52,146.01,2011,7,30,0,0.321
72879,16,2.53,146.78,2011,7,30,0,0.321
72880,17,2.9,142.55,2011,7,30,0,0.321
72881,18,3.42,138.68,2011,7,30,0,0.321
72882,19,3.82,137.22,2011,7,30,0,0.321
72883,20,3.94,137.76,2011,7,30,0,0.321
72884,21,3.66,140.36,2011,7,30,0,0.321
72885,22,2.94,146.2,2011,7,30,0,0.321
72886,23,2.08,155.39,2011,7,30,0,0.321
72887,24,1.38,161.79,2011,7,30,0,0.321
72888,25,1.01,143.19,2011,7,30,0,0.321
72889,26,1.28,110.47,2011,7,30,0,0.321
72890,27,1.91,97.62,2011,7,30,0,0.321
72891,28,2.45,95.31,2011,7,30,0,0.321
72892,29,2.81,94.76,2011,7,30,0,0.321
72893,30,3.01,92.04,2011,7,30,0,0.321
72894,31,3.12,85.19,2011,7,30,0,0.321
72895,32,3.24,76.3,2011,7,30,0,0.321
72896,33,3.42,68.56,2011,7,30,0,0.321
72897,34,3.61,64.09,2011,7,30,0,0.321
72898,35,3.76,62.31,2011,7,30,0,0.321
72899,36,3.81,62.22,2011,7,30,0,0.321
72900,37,3.75,63.45,2011,7,30,0,0.321
72901,38,3.66,67.02,2011,7,30,0,0.321
72902,39,3.65,74.17,2011,7,30,0,0.321
72903,40,3.87,84.2,2011,7,30,0,0.321
72904,41,4.34,92.13,2011,7,30,0,0.321
72905,42,4.92,94.53,2011,7,30,0,0.321
72906,43,5.44,91.23,2011,7,30,0,0.321
72907,44,5.74,85.61,2011,7,30,0,0.321
72908,45,5.59,80.05,2011,7,30,0,0.321
72909,46,4.82,75.51,2011,7,30,0,0.321
72910,47,3.71,72.19,2011,7,30,0,0.321
72911,48,2.65,72.96,2011,7,30,0,0.321
72916,5,2.6648648648648647,75.41675675675675,2011,7,30,12,0.321
72917,6,2.667837837837838,75.90810810810811,2011,7,30,12,0.321
72918,7,2.670810810810811,76.39945945945945,2011,7,30,12,0.321
72919,8,2.6737837837837835,76.8908108108108,2011,7,30,12,0.321
72920,9,2.6767567567567565,77.38216216216216,2011,7,30,12,0.321
72921,10,2.6797297297297296,77.87351351351352,2011,7,30,12,0.321
72922,11,2.6827027027027026,78.36486486486486,2011,7,30,12,0.321
72923,12,2.6856756756756757,78.85621621621621,2011,7,30,12,0.321
72924,13,2.6886486486486487,79.34756756756757,2011,7,30,12,0.321
72925,14,2.6916216216216213,79.83891891891892,2011,7,30,12,0.321
72926,15,2.6945945945945944,80.33027027027026,2011,7,30,12,0.321
72927,16,2.6975675675675674,80.82162162162162,2011,7,30,12,0.321
72928,17,2.7005405405405405,81.31297297297297,2011,7,30,12,0.321
72929,18,2.7035135135135135,81.80432432432433,2011,7,30,12,0.321
72930,19,2.706486486486486,82.29567567567567,2011,7,30,12,0.321
72931,20,2.709459459459459,82.78702702702702,2011,7,30,12,0.321
72932,21,2.7124324324324323,83.27837837837838,2011,7,30,12,0.321
72933,22,2.7154054054054053,83.76972972972973,2011,7,30,12,0.321
72934,23,2.7183783783783784,84.26108108108107,2011,7,30,12,0.321
72935,24,2.721351351351351,84.75243243243243,2011,7,30,12,0.321
72936,25,2.724324324324324,85.24378378378378,2011,7,30,12,0.321
72937,26,2.727297297297297,85.73513513513514,2011,7,30,12,0.321
72938,27,2.73027027027027,86.2264864864865,2011,7,30,12,0.321
72939,28,2.733243243243243,86.71783783783783,2011,7,30,12,0.321
72940,29,2.7362162162162162,87.20918918918919,2011,7,30,12,0.321
72941,30,2.739189189189189,87.70054054054054,2011,7,30,12,0.321
72942,31,2.742162162162162,88.19189189189188,2011,7,30,12,0.321
72943,32,2.745135135135135,88.68324324324324,2011,7,30,12,0.321
72944,33,2.748108108108108,89.1745945945946,2011,7,30,12,0.321
72945,34,2.751081081081081,89.66594594594595,2011,7,30,12,0.321
72946,35,2.7540540540540537,90.1572972972973,2011,7,30,12,0.321
72947,36,2.7570270270270267,90.64864864864865,2011,7,30,12,0.321
72948,37,2.76,91.14,2011,7,30,12,0.321
72949,38,2.63,95.11,2011,7,30,12,0.321
72950,39,2.67,98.84,2011,7,30,12,0.321
72951,40,2.72,102.38,2011,7,30,12,0.321
72952,41,2.75,105.78,2011,7,30,12,0.321
72953,42,2.77,108.86,2011,7,30,12,0.321
72954,43,2.81,111.41,2011,7,30,12,0.321
72955,44,2.95,112.96,2011,7,30,12,0.321
72956,45,3.26,113.09,2011,7,30,12,0.321
72957,46,3.79,112.24,2011,7,30,12,0.321
72958,47,4.39,112.44,2011,7,30,12,0.321
72959,48,4.88,115.15,2011,7,30,12,0.321
72964,5,4.366,109.572,2011,7,31,0,0.321
72965,6,4.2632,108.4564,2011,7,31,0,0.321
72966,7,4.1604,107.3408,2011,7,31,0,0.321
72967,8,4.0576,106.2252,2011,7,31,0,0.321
72968,9,3.9548,105.1096,2011,7,31,0,0.321
72969,10,3.8520000000000003,103.994,2011,7,31,0,0.321
72970,11,3.7492,102.8784,2011,7,31,0,0.321
72971,12,3.6464,101.7628,2011,7,31,0,0.321
72972,13,3.5436,100.64720000000001,2011,7,31,0,0.321
72973,14,3.4408000000000003,99.53160000000001,2011,7,31,0,0.321
72974,15,3.338,98.41600000000001,2011,7,31,0,0.321
72975,16,3.2352,97.30040000000001,2011,7,31,0,0.321
72976,17,3.1324,96.18480000000001,2011,7,31,0,0.321
72977,18,3.0296000000000003,95.06920000000001,2011,7,31,0,0.321
72978,19,2.9268,93.95360000000001,2011,7,31,0,0.321
72979,20,2.8240000000000003,92.83800000000001,2011,7,31,0,0.321
72980,21,2.7212,91.72240000000001,2011,7,31,0,0.321
72981,22,2.6184000000000003,90.6068,2011,7,31,0,0.321
72982,23,2.5156,89.4912,2011,7,31,0,0.321
72983,24,2.4128000000000003,88.3756,2011,7,31,0,0.321
72984,25,2.31,87.26,2011,7,31,0,0.16
72985,26,2.43,89.45,2011,7,31,0,0.14
72986,27,2.74,93.34,2011,7,31,0,0.221
72987,28,2.95,98.8,2011,7,31,0,0.251
72988,29,3.05,104.54,2011,7,31,0,0.155
72989,30,3.01,109.06,2011,7,31,0,0.07
72990,31,2.87,111.2,2011,7,31,0,0.05
72991,32,2.81,111.37,2011,7,31,0,0.045
72992,33,3.07,110.53,2011,7,31,0,0.04
72993,34,3.79,110.06,2011,7,31,0,0.125
72994,35,4.69,110.81,2011,7,31,0,0.17
72995,36,5.38,113.1,2011,7,31,0,0.125
72996,37,5.59,117.29,2011,7,31,0,0.07
72997,38,5.47,122.39,2011,7,31,0,0.095
72998,39,5.21,126.62,2011,7,31,0,0.175
72999,40,4.97,127.87,2011,7,31,0,0.311
73000,41,4.88,126.17,2011,7,31,0,0.216
73001,42,5.1,122.77,2011,7,31,0,0.206
73002,43,5.69,119.52,2011,7,31,0,0.195
73003,44,6.24,117.37,2011,7,31,0,0.195
73004,45,6.25,116.27,2011,7,31,0,0.251
73005,46,5.38,116.0,2011,7,31,0,0.281
73006,47,4.09,116.18,2011,7,31,0,0.341
73007,48,3.05,116.03,2011,7,31,0,0.321
73012,5,2.8346153846153848,106.27615384615385,2011,7,31,12,0.321
73013,6,2.7915384615384617,104.32538461538462,2011,7,31,12,0.321
73014,7,2.7484615384615383,102.37461538461538,2011,7,31,12,0.321
73015,8,2.7053846153846153,100.42384615384616,2011,7,31,12,0.321
73016,9,2.6623076923076923,98.47307692307692,2011,7,31,12,0.321
73017,10,2.6192307692307693,96.52230769230769,2011,7,31,12,0.321
73018,11,2.5761538461538462,94.57153846153847,2011,7,31,12,0.321
73019,12,2.5330769230769232,92.62076923076923,2011,7,31,12,0.321
73020,13,2.49,90.67,2011,7,31,12,0.321
73021,14,2.54,87.7,2011,7,31,12,0.321
73022,15,2.68,87.58,2011,7,31,12,0.321
73023,16,2.71,91.29,2011,7,31,12,0.321
73024,17,2.65,96.9,2011,7,31,12,0.321
73025,18,2.53,101.74,2011,7,31,12,0.321
73026,19,2.37,103.45,2011,7,31,12,0.321
73027,20,2.32,103.16,2011,7,31,12,0.321
73028,21,2.55,103.36,2011,7,31,12,0.321
73029,22,3.15,105.43,2011,7,31,12,0.321
73030,23,3.95,108.29,2011,7,31,12,0.321
73031,24,4.65,111.52,2011,7,31,12,0.321
73032,25,5.05,115.39,2011,7,31,12,0.315
73033,26,5.18,119.73,2011,7,31,12,0.308
73034,27,5.1,124.19,2011,7,31,12,0.302
73035,28,4.91,128.23,2011,7,31,12,0.295
73036,29,4.81,130.69,2011,7,31,12,0.289
73037,30,5.07,129.97,2011,7,31,12,0.282
73038,31,5.79,126.2,2011,7,31,12,0.276
73039,32,6.54,122.35,2011,7,31,12,0.269
73040,33,6.64,119.75,2011,7,31,12,0.263
73041,34,5.67,118.53,2011,7,31,12,0.257
73042,35,4.18,117.89,2011,7,31,12,0.25
73043,36,2.98,116.62,2011,7,31,12,0.244
73044,37,2.67,113.59,2011,7,31,12,0.237
73045,38,2.97,110.84,2011,7,31,12,0.231
73046,39,3.38,109.45,2011,7,31,12,0.224
73047,40,3.51,108.87,2011,7,31,12,0.218
73048,41,3.36,108.58,2011,7,31,12,0.212
73049,42,3.09,108.26,2011,7,31,12,0.205
73050,43,2.83,107.72,2011,7,31,12,0.199
73051,44,2.7,107.63,2011,7,31,12,0.192
73052,45,2.84,108.86,2011,7,31,12,0.186
73053,46,3.29,111.4,2011,7,31,12,0.179
73054,47,3.7,114.59,2011,7,31,12,0.173
73055,48,3.65,119.11,2011,7,31,12,0.166
73060,5,2.56,96.28,2011,8,1,0,0.155
73061,6,2.46,101.14,2011,8,1,0,0.07
73062,7,2.32,101.39,2011,8,1,0,0.05
73063,8,2.29,97.08,2011,8,1,0,0.045
73064,9,2.57,90.67,2011,8,1,0,0.04
73065,10,3.26,86.47,2011,8,1,0,0.125
73066,11,4.15,86.39,2011,8,1,0,0.17
73067,12,4.96,90.1,2011,8,1,0,0.125
73068,13,5.53,97.2,2011,8,1,0,0.07
73069,14,5.91,105.4,2011,8,1,0,0.095
73070,15,6.07,112.6,2011,8,1,0,0.175
73071,16,5.97,117.65,2011,8,1,0,0.311
73072,17,5.79,120.91,2011,8,1,0,0.216
73073,18,5.84,122.44,2011,8,1,0,0.206
73074,19,6.27,122.29,2011,8,1,0,0.195
73075,20,6.69,121.43,2011,8,1,0,0.195
73076,21,6.54,120.64,2011,8,1,0,0.251
73077,22,5.49,120.27,2011,8,1,0,0.281
73078,23,4.03,119.84,2011,8,1,0,0.341
73079,24,2.87,118.13,2011,8,1,0,0.321
73080,25,2.52,114.12,2011,8,1,0,0.175
73081,26,2.74,110.34,2011,8,1,0,0.13
73082,27,3.1,108.11,2011,8,1,0,0.216
73083,28,3.22,106.71,2011,8,1,0,0.286
73084,29,3.14,105.73,2011,8,1,0,0.281
73085,30,2.96,105.23,2011,8,1,0,0.306
73086,31,2.79,105.42,2011,8,1,0,0.336
73087,32,2.74,106.43,2011,8,1,0,0.351
73088,33,2.89,108.08,2011,8,1,0,0.381
73089,34,3.28,109.92,2011,8,1,0,0.201
73090,35,3.61,112.05,2011,8,1,0,0.11
73091,36,3.52,115.42,2011,8,1,0,0.13
73092,37,2.83,122.2,2011,8,1,0,0.13
73093,38,1.99,132.5,2011,8,1,0,0.13
73094,39,1.5,134.79,2011,8,1,0,0.13
73095,40,1.72,112.7,2011,8,1,0,0.13
73096,41,2.54,95.49,2011,8,1,0,0.13
73097,42,3.12,87.45,2011,8,1,0,0.13
73098,43,2.84,81.25,2011,8,1,0,0.13
73099,44,2.02,69.95,2011,8,1,0,0.13
73100,45,1.32,41.27,2011,8,1,0,0.13
73101,46,1.39,4.81,2011,8,1,0,0.13
73102,47,1.85,343.79,2011,8,1,0,0.13
73103,48,2.42,327.62,2011,8,1,0,0.301
73108,5,5.44,120.92,2011,8,1,12,0.155
73109,6,5.7,125.94,2011,8,1,12,0.07
73110,7,6.08,126.63,2011,8,1,12,0.05
73111,8,6.28,124.89,2011,8,1,12,0.045
73112,9,5.98,122.67,2011,8,1,12,0.04
73113,10,4.97,120.95,2011,8,1,12,0.125
73114,11,3.69,119.14,2011,8,1,12,0.17
73115,12,2.73,116.38,2011,8,1,12,0.125
73116,13,2.5,113.19,2011,8,1,12,0.07
73117,14,2.79,111.44,2011,8,1,12,0.095
