,date,hors,ws,wd,anno,mes,dia,horsObs,wp1
61984,20110407,17,1.79,266.59,2011,4,7,12,0.0
61985,20110407,18,2.49,300.65,2011,4,7,12,0.005
61986,20110407,19,3.08,308.36,2011,4,7,12,0.01
61987,20110407,20,3.2,307.35,2011,4,7,12,0.04
61988,20110407,21,2.95,303.43,2011,4,7,12,0.08
61989,20110407,22,2.47,299.35,2011,4,7,12,0.24100000000000002
61990,20110407,23,2.07,296.01,2011,4,7,12,0.29100000000000004
61991,20110407,24,2.1,295.86,2011,4,7,12,0.281
61992,20110407,25,2.77,299.02,2011,4,7,12,0.21600000000000003
61993,20110407,26,3.78,301.61,2011,4,7,12,0.095
61994,20110407,27,4.62,302.86,2011,4,7,12,0.075
61995,20110407,28,4.94,303.14,2011,4,7,12,0.16
61996,20110407,29,4.86,303.22,2011,4,7,12,0.256
61997,20110407,30,4.61,303.79,2011,4,7,12,0.21100000000000002
61998,20110407,31,4.39,305.48,2011,4,7,12,0.15
61999,20110407,32,4.17,308.22,2011,4,7,12,0.1
62000,20110407,33,3.89,311.84,2011,4,7,12,0.055
62001,20110407,34,3.51,316.4,2011,4,7,12,0.04
62002,20110407,35,3.15,321.58,2011,4,7,12,0.045
62016,20110408,1,3.34,192.13,2011,4,8,0,0.05
62017,20110408,2,3.34,192.0,2011,4,8,0,0.02
62018,20110408,3,2.6,200.18,2011,4,8,0,0.04
62019,20110408,4,1.67,227.94,2011,4,8,0,0.01
62020,20110408,5,1.67,279.98,2011,4,8,0,0.0
62021,20110408,6,2.44,303.25,2011,4,8,0,0.005
62022,20110408,7,2.91,305.94,2011,4,8,0,0.01
62023,20110408,8,2.96,301.67,2011,4,8,0,0.04
62024,20110408,9,2.72,295.03,2011,4,8,0,0.08
62025,20110408,10,2.31,288.88,2011,4,8,0,0.24100000000000002
62026,20110408,11,2.01,284.55,2011,4,8,0,0.29100000000000004
62027,20110408,12,2.13,285.18,2011,4,8,0,0.281
62028,20110408,13,2.89,289.85,2011,4,8,0,0.21600000000000003
62029,20110408,14,3.97,293.72,2011,4,8,0,0.095
62030,20110408,15,4.89,296.29,2011,4,8,0,0.075
62031,20110408,16,5.27,298.3,2011,4,8,0,0.16
62032,20110408,17,5.18,300.42,2011,4,8,0,0.256
62033,20110408,18,4.81,303.0,2011,4,8,0,0.21100000000000002
62034,20110408,19,4.32,306.19,2011,4,8,0,0.15
62035,20110408,20,3.85,309.38,2011,4,8,0,0.1
62036,20110408,21,3.46,311.21,2011,4,8,0,0.055
62037,20110408,22,3.22,310.52,2011,4,8,0,0.04
62038,20110408,23,3.08,310.04,2011,4,8,0,0.045
62064,20110408,1,4.32,287.44,2011,4,8,12,0.05
62065,20110408,2,4.91,290.76,2011,4,8,12,0.02
62066,20110408,3,5.16,294.04,2011,4,8,12,0.04
62067,20110408,4,5.15,297.51,2011,4,8,12,0.01
62068,20110408,5,4.94,300.96,2011,4,8,12,0.0
62069,20110408,6,4.59,303.9,2011,4,8,12,0.005
62070,20110408,7,4.15,305.82,2011,4,8,12,0.01
62071,20110408,8,3.71,307.5,2011,4,8,12,0.04
62072,20110408,9,3.33,310.38,2011,4,8,12,0.08
62073,20110408,10,3.12,315.74,2011,4,8,12,0.24100000000000002
62074,20110408,11,3.07,322.58,2011,4,8,12,0.29100000000000004
62075,20110408,12,3.15,329.04,2011,4,8,12,0.281
62196,20110409,37,3.38,27.68,2011,4,9,12,0.19
62197,20110409,38,4.01,30.11,2011,4,9,12,0.466
62198,20110409,39,4.83,33.09,2011,4,9,12,0.511
62199,20110409,40,5.37,35.41,2011,4,9,12,0.627
62200,20110409,41,5.71,37.86,2011,4,9,12,0.722
62201,20110409,42,6.06,40.94,2011,4,9,12,0.7020000000000001
62202,20110409,43,6.61,44.51,2011,4,9,12,0.657
62203,20110409,44,7.24,47.81,2011,4,9,12,0.667
62204,20110409,45,7.77,50.44,2011,4,9,12,0.7170000000000001
62205,20110409,46,8.07,52.22,2011,4,9,12,0.8370000000000001
62206,20110409,47,8.35,52.61,2011,4,9,12,0.792
62207,20110409,48,8.86,50.97,2011,4,9,12,0.907
62232,20110410,25,4.31,40.34,2011,4,10,0,0.19
62233,20110410,26,5.26,46.42,2011,4,10,0,0.466
62234,20110410,27,6.19,49.52,2011,4,10,0,0.511
62235,20110410,28,6.4,49.56,2011,4,10,0,0.627
62236,20110410,29,6.24,48.5,2011,4,10,0,0.722
62237,20110410,30,6.33,48.57,2011,4,10,0,0.7020000000000001
62238,20110410,31,7.07,50.95,2011,4,10,0,0.657
62239,20110410,32,8.06,53.24,2011,4,10,0,0.667
62240,20110410,33,8.64,53.72,2011,4,10,0,0.7170000000000001
62241,20110410,34,8.38,51.62,2011,4,10,0,0.8370000000000001
62242,20110410,35,7.77,47.65,2011,4,10,0,0.792
62243,20110410,36,7.5,43.78,2011,4,10,0,0.907
62244,20110410,37,8.0,42.76,2011,4,10,0,0.912
62245,20110410,38,9.0,44.26,2011,4,10,0,0.917
62246,20110410,39,10.1,46.9,2011,4,10,0,0.932
62247,20110410,40,10.93,50.03,2011,4,10,0,0.932
62248,20110410,41,11.37,53.65,2011,4,10,0,0.937
62249,20110410,42,11.35,58.0,2011,4,10,0,0.932
62250,20110410,43,10.84,63.53,2011,4,10,0,0.922
62251,20110410,44,9.9,70.72,2011,4,10,0,0.932
62252,20110410,45,8.61,80.47,2011,4,10,0,0.9470000000000001
62253,20110410,46,7.24,94.23,2011,4,10,0,0.927
62254,20110410,47,6.31,110.68,2011,4,10,0,0.922
62268,20110410,13,3.81,44.16,2011,4,10,12,0.19
62269,20110410,14,4.49,46.29,2011,4,10,12,0.466
62270,20110410,15,5.21,46.92,2011,4,10,12,0.511
62271,20110410,16,5.39,45.47,2011,4,10,12,0.627
62272,20110410,17,5.29,43.97,2011,4,10,12,0.722
62273,20110410,18,5.36,45.31,2011,4,10,12,0.7020000000000001
62274,20110410,19,5.96,50.61,2011,4,10,12,0.657
62275,20110410,20,6.92,55.86,2011,4,10,12,0.667
62276,20110410,21,7.82,58.49,2011,4,10,12,0.7170000000000001
62277,20110410,22,8.33,58.08,2011,4,10,12,0.8370000000000001
62278,20110410,23,8.56,56.1,2011,4,10,12,0.792
62279,20110410,24,8.78,54.12,2011,4,10,12,0.907
62280,20110410,25,9.15,53.5,2011,4,10,12,0.912
62281,20110410,26,9.63,54.76,2011,4,10,12,0.917
62282,20110410,27,10.18,58.07,2011,4,10,12,0.932
62283,20110410,28,10.76,63.25,2011,4,10,12,0.932
62284,20110410,29,11.35,69.03,2011,4,10,12,0.937
62285,20110410,30,11.85,74.28,2011,4,10,12,0.932
62286,20110410,31,12.07,78.51,2011,4,10,12,0.922
62287,20110410,32,11.86,82.37,2011,4,10,12,0.932
62288,20110410,33,11.11,86.85,2011,4,10,12,0.9470000000000001
62289,20110410,34,9.87,93.24,2011,4,10,12,0.927
62290,20110410,35,8.58,101.97,2011,4,10,12,0.922
62292,20110410,37,7.53,119.13,2011,4,10,12,0.857
62293,20110410,38,7.52,125.06,2011,4,10,12,0.8320000000000001
62294,20110410,39,7.41,132.77,2011,4,10,12,0.647
62295,20110410,40,7.16,145.33,2011,4,10,12,0.732
62296,20110410,41,7.02,159.84,2011,4,10,12,0.732
62297,20110410,42,6.81,171.39,2011,4,10,12,0.596
62298,20110410,43,6.08,177.37,2011,4,10,12,0.596
62299,20110410,44,5.03,179.14,2011,4,10,12,0.546
62300,20110410,45,4.15,177.84,2011,4,10,12,0.491
62301,20110410,46,3.86,175.53,2011,4,10,12,0.326
62302,20110410,47,4.05,173.9,2011,4,10,12,0.35100000000000003
62303,20110410,48,4.47,173.55,2011,4,10,12,0.526
62304,20110411,1,3.76,26.98,2011,4,11,0,0.19
62305,20110411,2,3.93,34.34,2011,4,11,0,0.466
62306,20110411,3,4.31,38.47,2011,4,11,0,0.511
62307,20110411,4,4.8,40.39,2011,4,11,0,0.627
62308,20110411,5,5.31,41.6,2011,4,11,0,0.722
62309,20110411,6,5.77,43.27,2011,4,11,0,0.7020000000000001
62310,20110411,7,6.13,45.98,2011,4,11,0,0.657
62311,20110411,8,6.35,49.05,2011,4,11,0,0.667
62312,20110411,9,6.4,51.71,2011,4,11,0,0.7170000000000001
62313,20110411,10,6.31,53.46,2011,4,11,0,0.8370000000000001
62314,20110411,11,6.4,54.34,2011,4,11,0,0.792
62315,20110411,12,7.11,54.45,2011,4,11,0,0.907
62316,20110411,13,8.67,54.32,2011,4,11,0,0.912
62317,20110411,14,10.59,55.22,2011,4,11,0,0.917
62318,20110411,15,12.19,57.91,2011,4,11,0,0.932
62319,20110411,16,13.04,62.89,2011,4,11,0,0.932
62320,20110411,17,13.33,69.35,2011,4,11,0,0.937
62321,20110411,18,13.35,76.1,2011,4,11,0,0.932
62322,20110411,19,13.21,82.07,2011,4,11,0,0.922
62323,20110411,20,12.79,87.54,2011,4,11,0,0.932
62324,20110411,21,12.0,93.28,2011,4,11,0,0.9470000000000001
62325,20110411,22,10.84,100.22,2011,4,11,0,0.927
62326,20110411,23,9.57,108.34,2011,4,11,0,0.922
62328,20110411,25,7.46,123.18,2011,4,11,0,0.857
62329,20110411,26,6.63,129.79,2011,4,11,0,0.8320000000000001
62330,20110411,27,6.05,139.75,2011,4,11,0,0.647
62331,20110411,28,5.99,154.64,2011,4,11,0,0.732
62332,20110411,29,6.38,168.87,2011,4,11,0,0.732
62333,20110411,30,6.6,178.89,2011,4,11,0,0.596
62334,20110411,31,6.12,185.36,2011,4,11,0,0.596
62335,20110411,32,5.22,189.99,2011,4,11,0,0.546
62336,20110411,33,4.44,192.55,2011,4,11,0,0.491
62337,20110411,34,4.22,191.65,2011,4,11,0,0.326
62338,20110411,35,4.44,189.21,2011,4,11,0,0.35100000000000003
62339,20110411,36,4.87,188.26,2011,4,11,0,0.526
62352,20110411,1,10.84,50.78,2011,4,11,12,0.19
62353,20110411,2,12.37,54.84,2011,4,11,12,0.466
62354,20110411,3,13.19,60.38,2011,4,11,12,0.511
62355,20110411,4,13.54,66.9,2011,4,11,12,0.627
62356,20110411,5,13.62,73.46,2011,4,11,12,0.722
62357,20110411,6,13.53,78.85,2011,4,11,12,0.7020000000000001
62358,20110411,7,13.21,82.17,2011,4,11,12,0.657
62359,20110411,8,12.63,84.55,2011,4,11,12,0.667
62360,20110411,9,11.84,87.74,2011,4,11,12,0.7170000000000001
62361,20110411,10,10.95,93.43,2011,4,11,12,0.8370000000000001
62362,20110411,11,10.11,101.66,2011,4,11,12,0.792
62363,20110411,12,9.41,111.69,2011,4,11,12,0.907
62364,20110411,13,8.84,122.5,2011,4,11,12,0.857
62365,20110411,14,8.32,133.37,2011,4,11,12,0.8320000000000001
62366,20110411,15,7.71,144.08,2011,4,11,12,0.647
62367,20110411,16,6.91,154.98,2011,4,11,12,0.732
62368,20110411,17,6.03,166.26,2011,4,11,12,0.732
62369,20110411,18,5.2,176.74,2011,4,11,12,0.596
62370,20110411,19,4.45,184.31,2011,4,11,12,0.596
62371,20110411,20,3.89,188.96,2011,4,11,12,0.546
62372,20110411,21,3.76,191.45,2011,4,11,12,0.491
62373,20110411,22,4.23,192.76,2011,4,11,12,0.326
62374,20110411,23,4.96,193.27,2011,4,11,12,0.35100000000000003
62375,20110411,24,5.53,193.47,2011,4,11,12,0.526
62400,20110412,1,8.86,116.25,2011,4,12,0,0.857
62401,20110412,2,8.13,123.56,2011,4,12,0,0.8320000000000001
62402,20110412,3,7.31,135.44,2011,4,12,0,0.647
62403,20110412,4,6.75,151.25,2011,4,12,0,0.732
62404,20110412,5,6.53,167.18,2011,4,12,0,0.732
62405,20110412,6,6.25,179.33,2011,4,12,0,0.596
62406,20110412,7,5.46,186.8,2011,4,12,0,0.596
62407,20110412,8,4.46,191.82,2011,4,12,0,0.546
62408,20110412,9,3.87,195.68,2011,4,12,0,0.491
62409,20110412,10,4.13,198.17,2011,4,12,0,0.326
62410,20110412,11,4.93,199.42,2011,4,12,0,0.35100000000000003
62411,20110412,12,5.72,200.7,2011,4,12,0,0.526
62448,20110412,1,5.61,197.31,2011,4,12,12,0.857
62449,20110412,2,5.49,201.35,2011,4,12,12,0.8320000000000001
62450,20110412,3,5.35,209.34,2011,4,12,12,0.647
62451,20110412,4,5.3,219.6,2011,4,12,12,0.732
62452,20110412,5,5.41,229.58,2011,4,12,12,0.732
62453,20110412,6,5.58,236.79,2011,4,12,12,0.596
62454,20110412,7,5.64,239.96,2011,4,12,12,0.596
62455,20110412,8,5.44,239.26,2011,4,12,12,0.546
62456,20110412,9,4.89,234.26,2011,4,12,12,0.491
62457,20110412,10,4.08,223.17,2011,4,12,12,0.326
62458,20110412,11,3.45,207.89,2011,4,12,12,0.35100000000000003
62459,20110412,12,3.15,198.8,2011,4,12,12,0.526
62532,20110413,37,6.08,184.28,2011,4,13,0,0.426
62533,20110413,38,5.96,183.92,2011,4,13,0,0.456
62534,20110413,39,5.54,182.57,2011,4,13,0,0.41600000000000004
62535,20110413,40,5.04,181.02,2011,4,13,0,0.29600000000000004
62536,20110413,41,4.59,179.56,2011,4,13,0,0.251
62537,20110413,42,4.31,178.5,2011,4,13,0,0.17
62538,20110413,43,4.25,178.14,2011,4,13,0,0.15
62539,20110413,44,4.25,178.13,2011,4,13,0,0.15
62540,20110413,45,4.1,177.87,2011,4,13,0,0.145
62541,20110413,46,3.66,176.98,2011,4,13,0,0.185
62542,20110413,47,3.11,176.66,2011,4,13,0,0.18
62568,20110413,25,6.85,174.49,2011,4,13,12,0.426
62569,20110413,26,6.62,176.12,2011,4,13,12,0.456
62570,20110413,27,6.17,177.5,2011,4,13,12,0.41600000000000004
62571,20110413,28,5.76,178.77,2011,4,13,12,0.29600000000000004
62572,20110413,29,5.47,179.76,2011,4,13,12,0.251
62573,20110413,30,5.36,180.19,2011,4,13,12,0.17
62574,20110413,31,5.42,179.91,2011,4,13,12,0.15
62575,20110413,32,5.43,179.2,2011,4,13,12,0.15
62576,20110413,33,5.16,178.3,2011,4,13,12,0.145
62577,20110413,34,4.45,177.44,2011,4,13,12,0.185
62578,20110413,35,3.57,177.82,2011,4,13,12,0.18
62580,20110413,37,2.76,193.17,2011,4,13,12,0.20600000000000002
62581,20110413,38,3.03,204.63,2011,4,13,12,0.34600000000000003
62582,20110413,39,3.36,213.88,2011,4,13,12,0.361
62583,20110413,40,3.46,222.3,2011,4,13,12,0.366
62584,20110413,41,3.39,230.51,2011,4,13,12,0.376
62585,20110413,42,3.22,237.63,2011,4,13,12,0.326
62586,20110413,43,3.04,242.41,2011,4,13,12,0.431
62587,20110413,44,2.99,245.84,2011,4,13,12,0.391
62588,20110413,45,3.26,249.15,2011,4,13,12,0.391
62589,20110413,46,3.98,252.58,2011,4,13,12,0.466
62590,20110413,47,4.92,255.76,2011,4,13,12,0.466
62591,20110413,48,5.79,259.06,2011,4,13,12,0.47600000000000003
62604,20110414,13,6.45,184.86,2011,4,14,0,0.426
62605,20110414,14,6.38,184.98,2011,4,14,0,0.456
62606,20110414,15,6.03,184.02,2011,4,14,0,0.41600000000000004
62607,20110414,16,5.63,182.31,2011,4,14,0,0.29600000000000004
62608,20110414,17,5.31,180.34,2011,4,14,0,0.251
62609,20110414,18,5.18,178.89,2011,4,14,0,0.17
62610,20110414,19,5.29,178.65,2011,4,14,0,0.15
62611,20110414,20,5.39,179.08,2011,4,14,0,0.15
62612,20110414,21,5.19,179.45,2011,4,14,0,0.145
62613,20110414,22,4.48,179.36,2011,4,14,0,0.185
62614,20110414,23,3.57,179.81,2011,4,14,0,0.18
62616,20110414,25,2.76,191.78,2011,4,14,0,0.20600000000000002
62617,20110414,26,3.02,201.34,2011,4,14,0,0.34600000000000003
62618,20110414,27,3.34,210.18,2011,4,14,0,0.361
62619,20110414,28,3.44,219.66,2011,4,14,0,0.366
62620,20110414,29,3.39,229.49,2011,4,14,0,0.376
62621,20110414,30,3.25,237.93,2011,4,14,0,0.326
62622,20110414,31,3.03,243.25,2011,4,14,0,0.431
62623,20110414,32,2.92,246.44,2011,4,14,0,0.391
62624,20110414,33,3.22,248.69,2011,4,14,0,0.391
62625,20110414,34,4.07,250.76,2011,4,14,0,0.466
62626,20110414,35,5.15,253.21,2011,4,14,0,0.466
62627,20110414,36,6.0,256.87,2011,4,14,0,0.47600000000000003
62628,20110414,37,6.33,262.58,2011,4,14,0,0.511
62629,20110414,38,6.38,269.13,2011,4,14,0,0.466
62630,20110414,39,6.43,274.06,2011,4,14,0,0.612
62631,20110414,40,6.62,275.17,2011,4,14,0,0.652
62632,20110414,41,6.93,273.98,2011,4,14,0,0.687
62633,20110414,42,7.33,272.85,2011,4,14,0,0.737
62634,20110414,43,7.75,273.26,2011,4,14,0,0.8270000000000001
62635,20110414,44,8.01,274.81,2011,4,14,0,0.852
62636,20110414,45,7.89,276.96,2011,4,14,0,0.862
62637,20110414,46,7.27,279.58,2011,4,14,0,0.862
62638,20110414,47,6.43,282.55,2011,4,14,0,0.877
62652,20110414,13,2.6,196.5,2011,4,14,12,0.20600000000000002
62653,20110414,14,2.85,211.16,2011,4,14,12,0.34600000000000003
62654,20110414,15,3.25,222.37,2011,4,14,12,0.361
62655,20110414,16,3.47,230.77,2011,4,14,12,0.366
62656,20110414,17,3.48,237.57,2011,4,14,12,0.376
62657,20110414,18,3.35,242.65,2011,4,14,12,0.326
62658,20110414,19,3.13,245.62,2011,4,14,12,0.431
62659,20110414,20,3.03,248.34,2011,4,14,12,0.391
62660,20110414,21,3.29,252.77,2011,4,14,12,0.391
62661,20110414,22,4.08,258.35,2011,4,14,12,0.466
62662,20110414,23,5.11,262.88,2011,4,14,12,0.466
62663,20110414,24,5.96,266.41,2011,4,14,12,0.47600000000000003
62664,20110414,25,6.33,269.64,2011,4,14,12,0.511
62665,20110414,26,6.39,272.34,2011,4,14,12,0.466
62666,20110414,27,6.43,273.51,2011,4,14,12,0.612
62667,20110414,28,6.64,272.46,2011,4,14,12,0.652
62668,20110414,29,7.01,270.84,2011,4,14,12,0.687
62669,20110414,30,7.43,270.57,2011,4,14,12,0.737
62670,20110414,31,7.78,272.58,2011,4,14,12,0.8270000000000001
62671,20110414,32,7.93,275.7,2011,4,14,12,0.852
62672,20110414,33,7.71,278.74,2011,4,14,12,0.862
62673,20110414,34,7.02,280.96,2011,4,14,12,0.862
62674,20110414,35,6.1,282.35,2011,4,14,12,0.877
62688,20110415,1,3.27,198.86,2011,4,15,0,0.20600000000000002
62689,20110415,2,3.2,209.25,2011,4,15,0,0.34600000000000003
62690,20110415,3,3.2,220.55,2011,4,15,0,0.361
62691,20110415,4,3.28,231.52,2011,4,15,0,0.366
62692,20110415,5,3.4,240.09,2011,4,15,0,0.376
62693,20110415,6,3.43,244.87,2011,4,15,0,0.326
62694,20110415,7,3.31,245.59,2011,4,15,0,0.431
62695,20110415,8,3.23,245.18,2011,4,15,0,0.391
62696,20110415,9,3.47,247.56,2011,4,15,0,0.391
62697,20110415,10,4.22,253.57,2011,4,15,0,0.466
62698,20110415,11,5.24,259.32,2011,4,15,0,0.466
62699,20110415,12,6.15,263.54,2011,4,15,0,0.47600000000000003
62700,20110415,13,6.61,266.61,2011,4,15,0,0.511
62701,20110415,14,6.75,268.93,2011,4,15,0,0.466
62702,20110415,15,6.79,270.32,2011,4,15,0,0.612
62703,20110415,16,6.92,270.56,2011,4,15,0,0.652
62704,20110415,17,7.16,270.42,2011,4,15,0,0.687
62705,20110415,18,7.52,270.87,2011,4,15,0,0.737
62706,20110415,19,7.95,272.41,2011,4,15,0,0.8270000000000001
62707,20110415,20,8.25,274.5,2011,4,15,0,0.852
62708,20110415,21,8.17,276.66,2011,4,15,0,0.862
62709,20110415,22,7.56,278.75,2011,4,15,0,0.862
62710,20110415,23,6.68,280.77,2011,4,15,0,0.877
62736,20110415,1,5.91,261.66,2011,4,15,12,0.20600000000000002
62737,20110415,2,6.34,264.54,2011,4,15,12,0.34600000000000003
62738,20110415,3,6.74,266.44,2011,4,15,12,0.361
62739,20110415,4,7.09,267.83,2011,4,15,12,0.366
62740,20110415,5,7.43,269.33,2011,4,15,12,0.376
62741,20110415,6,7.81,271.45,2011,4,15,12,0.326
62742,20110415,7,8.25,274.33,2011,4,15,12,0.431
62743,20110415,8,8.54,277.26,2011,4,15,12,0.391
62744,20110415,9,8.41,279.74,2011,4,15,12,0.391
62745,20110415,10,7.7,281.61,2011,4,15,12,0.466
62746,20110415,11,6.7,282.96,2011,4,15,12,0.466
62747,20110415,12,5.84,283.53,2011,4,15,12,0.47600000000000003
62868,20110416,37,6.99,105.65,2011,4,16,12,0.852
62869,20110416,38,6.73,105.7,2011,4,16,12,0.8370000000000001
62870,20110416,39,6.85,103.58,2011,4,16,12,0.812
62871,20110416,40,7.14,100.64,2011,4,16,12,0.792
62872,20110416,41,7.4,98.62,2011,4,16,12,0.792
62873,20110416,42,7.42,98.98,2011,4,16,12,0.742
62874,20110416,43,7.09,102.64,2011,4,16,12,0.772
62875,20110416,44,6.61,107.74,2011,4,16,12,0.792
62876,20110416,45,6.18,110.69,2011,4,16,12,0.682
62877,20110416,46,5.88,108.04,2011,4,16,12,0.622
62878,20110416,47,5.73,101.93,2011,4,16,12,0.541
62879,20110416,48,5.64,96.65,2011,4,16,12,0.341
62904,20110417,25,7.86,107.87,2011,4,17,0,0.852
62905,20110417,26,7.48,107.22,2011,4,17,0,0.8370000000000001
62906,20110417,27,7.32,104.88,2011,4,17,0,0.812
62907,20110417,28,7.26,102.27,2011,4,17,0,0.792
62908,20110417,29,7.18,100.35,2011,4,17,0,0.792
62909,20110417,30,6.98,99.87,2011,4,17,0,0.742
62910,20110417,31,6.6,101.41,2011,4,17,0,0.772
62911,20110417,32,6.16,104.44,2011,4,17,0,0.792
62912,20110417,33,5.82,107.76,2011,4,17,0,0.682
62913,20110417,34,5.64,109.88,2011,4,17,0,0.622
62914,20110417,35,5.54,110.27,2011,4,17,0,0.541
62915,20110417,36,5.41,108.83,2011,4,17,0,0.341
62916,20110417,37,5.18,105.72,2011,4,17,0,0.185
62917,20110417,38,4.88,102.38,2011,4,17,0,0.145
62918,20110417,39,4.54,101.04,2011,4,17,0,0.13
62919,20110417,40,4.2,103.88,2011,4,17,0,0.095
62920,20110417,41,3.95,110.09,2011,4,17,0,0.06
62921,20110417,42,3.86,116.95,2011,4,17,0,0.015
62922,20110417,43,3.9,121.71,2011,4,17,0,0.005
62923,20110417,44,3.88,125.22,2011,4,17,0,0.04
62924,20110417,45,3.62,129.93,2011,4,17,0,0.0
62925,20110417,46,3.05,139.21,2011,4,17,0,0.0
62926,20110417,47,2.48,154.14,2011,4,17,0,0.0
62940,20110417,13,6.42,109.12,2011,4,17,12,0.852
62941,20110417,14,6.03,106.06,2011,4,17,12,0.8370000000000001
62942,20110417,15,6.09,102.23,2011,4,17,12,0.812
62943,20110417,16,6.36,100.73,2011,4,17,12,0.792
62944,20110417,17,6.64,101.02,2011,4,17,12,0.792
62945,20110417,18,6.77,101.9,2011,4,17,12,0.742
62946,20110417,19,6.67,102.66,2011,4,17,12,0.772
62947,20110417,20,6.43,103.7,2011,4,17,12,0.792
62948,20110417,21,6.17,105.76,2011,4,17,12,0.682
62949,20110417,22,6.02,109.07,2011,4,17,12,0.622
62950,20110417,23,5.94,112.08,2011,4,17,12,0.541
62951,20110417,24,5.8,112.8,2011,4,17,12,0.341
62952,20110417,25,5.52,109.88,2011,4,17,12,0.185
62953,20110417,26,5.18,105.0,2011,4,17,12,0.145
62954,20110417,27,4.85,101.26,2011,4,17,12,0.13
62955,20110417,28,4.53,101.64,2011,4,17,12,0.095
62956,20110417,29,4.2,105.3,2011,4,17,12,0.06
62957,20110417,30,3.84,109.87,2011,4,17,12,0.015
62958,20110417,31,3.43,113.15,2011,4,17,12,0.005
62959,20110417,32,3.01,116.2,2011,4,17,12,0.04
62960,20110417,33,2.65,121.67,2011,4,17,12,0.0
62961,20110417,34,2.46,131.6,2011,4,17,12,0.0
62962,20110417,35,2.43,142.83,2011,4,17,12,0.0
62964,20110417,37,2.27,156.53,2011,4,17,12,0.0
62965,20110417,38,2.06,159.26,2011,4,17,12,0.0
62966,20110417,39,1.91,160.99,2011,4,17,12,0.04
62967,20110417,40,1.94,162.69,2011,4,17,12,0.01
62968,20110417,41,2.06,164.95,2011,4,17,12,0.0
62969,20110417,42,2.1,168.65,2011,4,17,12,0.025
62970,20110417,43,1.99,175.82,2011,4,17,12,0.06
62971,20110417,44,1.89,189.82,2011,4,17,12,0.045
62972,20110417,45,2.12,209.3,2011,4,17,12,0.04
62973,20110417,46,2.84,224.98,2011,4,17,12,0.085
62974,20110417,47,3.77,235.66,2011,4,17,12,0.145
62975,20110417,48,4.58,245.69,2011,4,17,12,0.19
62976,20110418,1,7.09,94.21,2011,4,18,0,0.852
62977,20110418,2,6.15,93.39,2011,4,18,0,0.8370000000000001
62978,20110418,3,5.83,94.63,2011,4,18,0,0.812
62979,20110418,4,5.95,97.34,2011,4,18,0,0.792
62980,20110418,5,6.29,100.34,2011,4,18,0,0.792
62981,20110418,6,6.6,102.84,2011,4,18,0,0.742
62982,20110418,7,6.67,104.69,2011,4,18,0,0.772
62983,20110418,8,6.56,106.31,2011,4,18,0,0.792
62984,20110418,9,6.38,108.1,2011,4,18,0,0.682
62985,20110418,10,6.23,110.18,2011,4,18,0,0.622
62986,20110418,11,6.06,111.83,2011,4,18,0,0.541
62987,20110418,12,5.79,112.1,2011,4,18,0,0.341
62988,20110418,13,5.38,110.19,2011,4,18,0,0.185
62989,20110418,14,4.86,106.51,2011,4,18,0,0.145
62990,20110418,15,4.31,102.06,2011,4,18,0,0.13
62991,20110418,16,3.78,98.32,2011,4,18,0,0.095
62992,20110418,17,3.36,96.9,2011,4,18,0,0.06
62993,20110418,18,3.15,99.86,2011,4,18,0,0.015
62994,20110418,19,3.24,107.5,2011,4,18,0,0.005
62995,20110418,20,3.49,116.32,2011,4,18,0,0.04
62996,20110418,21,3.58,124.66,2011,4,18,0,0.0
62997,20110418,22,3.29,133.68,2011,4,18,0,0.0
62998,20110418,23,2.81,144.49,2011,4,18,0,0.0
63000,20110418,25,2.06,161.84,2011,4,18,0,0.0
63001,20110418,26,1.84,163.67,2011,4,18,0,0.0
63002,20110418,27,1.73,164.9,2011,4,18,0,0.04
63003,20110418,28,1.75,169.43,2011,4,18,0,0.01
63004,20110418,29,1.86,174.87,2011,4,18,0,0.0
63005,20110418,30,1.95,178.2,2011,4,18,0,0.025
63006,20110418,31,1.94,179.04,2011,4,18,0,0.06
63007,20110418,32,1.92,182.76,2011,4,18,0,0.045
63008,20110418,33,2.07,195.07,2011,4,18,0,0.04
63009,20110418,34,2.65,212.93,2011,4,18,0,0.085
63010,20110418,35,3.54,227.34,2011,4,18,0,0.145
63011,20110418,36,4.37,238.98,2011,4,18,0,0.19
63024,20110418,1,4.11,110.0,2011,4,18,12,0.852
63025,20110418,2,3.59,106.86,2011,4,18,12,0.8370000000000001
63026,20110418,3,3.27,102.94,2011,4,18,12,0.812
63027,20110418,4,3.12,99.25,2011,4,18,12,0.792
63028,20110418,5,3.11,97.31,2011,4,18,12,0.792
63029,20110418,6,3.2,98.4,2011,4,18,12,0.742
63030,20110418,7,3.37,102.67,2011,4,18,12,0.772
63031,20110418,8,3.49,108.28,2011,4,18,12,0.792
63032,20110418,9,3.41,114.1,2011,4,18,12,0.682
63033,20110418,10,3.01,120.43,2011,4,18,12,0.622
63034,20110418,11,2.48,128.59,2011,4,18,12,0.541
63035,20110418,12,2.08,138.4,2011,4,18,12,0.341
63036,20110418,13,1.95,145.63,2011,4,18,12,0.0
63037,20110418,14,1.96,147.46,2011,4,18,12,0.0
63038,20110418,15,1.98,144.53,2011,4,18,12,0.04
63039,20110418,16,1.93,138.15,2011,4,18,12,0.01
