,hors,ws,wd,anno,mes,dia,horsObs,wp1
89469,46,3.38,117.94,2012,1,18,12,0.04
89470,47,3.06,124.33,2012,1,18,12,0.015
89471,48,2.66,129.6,2012,1,18,12,0.005
89484,13,6.42,5.38,2012,1,19,0,0.902
89485,14,8.58,12.08,2012,1,19,0,0.857
89486,15,10.1,18.43,2012,1,19,0,0.897
89487,16,10.31,26.3,2012,1,19,0,0.887
89488,17,9.57,36.52,2012,1,19,0,0.8420000000000001
89489,18,8.4,49.09,2012,1,19,0,0.782
89490,19,7.15,63.25,2012,1,19,0,0.872
89491,20,6.09,78.6,2012,1,19,0,0.8270000000000001
89492,21,5.34,92.43,2012,1,19,0,0.802
89493,22,4.77,100.47,2012,1,19,0,0.812
89494,23,4.25,102.9,2012,1,19,0,0.807
89496,25,3.73,101.48,2012,1,19,0,0.792
89497,26,3.79,101.1,2012,1,19,0,0.792
89498,27,3.96,100.38,2012,1,19,0,0.787
89499,28,4.17,99.04,2012,1,19,0,0.6920000000000001
89500,29,4.33,98.04,2012,1,19,0,0.366
89501,30,4.36,98.47,2012,1,19,0,0.306
89502,31,4.23,100.99,2012,1,19,0,0.316
89503,32,4.0,104.16,2012,1,19,0,0.226
89504,33,3.74,105.51,2012,1,19,0,0.14
89505,34,3.5,102.74,2012,1,19,0,0.04
89506,35,3.24,97.3,2012,1,19,0,0.015
89507,36,2.89,91.93,2012,1,19,0,0.005
89508,37,2.38,88.79,2012,1,19,0,0.01
89509,38,1.94,86.59,2012,1,19,0,0.01
89510,39,1.9,82.89,2012,1,19,0,0.02
89511,40,2.45,78.38,2012,1,19,0,0.07
89512,41,3.22,76.08,2012,1,19,0,0.12
89513,42,3.65,75.62,2012,1,19,0,0.1
89514,43,3.38,76.47,2012,1,19,0,0.14
89515,44,2.73,77.21,2012,1,19,0,0.095
89516,45,2.19,74.22,2012,1,19,0,0.025
89517,46,2.15,64.56,2012,1,19,0,0.055
89518,47,2.45,55.1,2012,1,19,0,0.005
89532,13,4.1,101.53,2012,1,19,12,0.792
89533,14,3.97,101.71,2012,1,19,12,0.792
89534,15,3.94,101.83,2012,1,19,12,0.787
89535,16,4.02,100.72,2012,1,19,12,0.6920000000000001
89536,17,4.14,99.05,2012,1,19,12,0.366
89537,18,4.17,97.75,2012,1,19,12,0.306
89538,19,4.04,97.28,2012,1,19,12,0.316
89539,20,3.86,96.95,2012,1,19,12,0.226
89540,21,3.79,95.7,2012,1,19,12,0.14
89541,22,3.92,93.1,2012,1,19,12,0.04
89542,23,4.05,90.39,2012,1,19,12,0.015
89543,24,3.91,88.53,2012,1,19,12,0.005
89544,25,3.35,87.77,2012,1,19,12,0.01
89545,26,2.69,86.63,2012,1,19,12,0.01
89546,27,2.4,82.46,2012,1,19,12,0.02
89547,28,2.79,76.05,2012,1,19,12,0.07
89548,29,3.43,71.83,2012,1,19,12,0.12
89549,30,3.71,69.57,2012,1,19,12,0.1
89550,31,3.19,67.85,2012,1,19,12,0.14
89551,32,2.27,64.86,2012,1,19,12,0.095
89552,33,1.56,57.9,2012,1,19,12,0.025
89553,34,1.48,49.67,2012,1,19,12,0.055
89554,35,1.8,46.37,2012,1,19,12,0.005
89568,1,4.34,101.33,2012,1,20,0,0.792
89569,2,4.05,99.41,2012,1,20,0,0.792
89570,3,3.92,98.31,2012,1,20,0,0.787
89571,4,3.9,98.25,2012,1,20,0,0.6920000000000001
89572,5,3.9,100.03,2012,1,20,0,0.366
89573,6,3.84,104.75,2012,1,20,0,0.306
89574,7,3.72,112.85,2012,1,20,0,0.316
89575,8,3.59,120.65,2012,1,20,0,0.226
89576,9,3.35,122.75,2012,1,20,0,0.14
89577,10,2.95,113.92,2012,1,20,0,0.04
89578,11,2.68,96.63,2012,1,20,0,0.015
89579,12,2.61,81.0,2012,1,20,0,0.005
89580,13,2.46,74.99,2012,1,20,0,0.01
89581,14,2.27,76.03,2012,1,20,0,0.01
89582,15,2.29,79.11,2012,1,20,0,0.02
89583,16,2.69,78.85,2012,1,20,0,0.07
89584,17,3.17,76.23,2012,1,20,0,0.12
89585,18,3.33,72.36,2012,1,20,0,0.1
89586,19,2.92,66.13,2012,1,20,0,0.14
89587,20,2.3,55.86,2012,1,20,0,0.095
89588,21,1.88,43.68,2012,1,20,0,0.025
89589,22,1.85,40.08,2012,1,20,0,0.055
89590,23,2.01,44.51,2012,1,20,0,0.005
89616,1,1.44,63.38,2012,1,20,12,0.792
89617,2,1.71,58.57,2012,1,20,12,0.792
89618,3,2.13,61.84,2012,1,20,12,0.787
89619,4,2.6,66.83,2012,1,20,12,0.6920000000000001
89620,5,2.96,70.09,2012,1,20,12,0.366
89621,6,2.98,70.07,2012,1,20,12,0.306
89622,7,2.56,64.67,2012,1,20,12,0.316
89623,8,2.05,52.76,2012,1,20,12,0.226
89624,9,1.85,39.52,2012,1,20,12,0.14
89625,10,2.07,37.6,2012,1,20,12,0.04
89626,11,2.43,42.66,2012,1,20,12,0.015
89627,12,2.65,47.87,2012,1,20,12,0.005
89748,37,4.09,336.36,2012,1,21,12,0.682
89749,38,4.05,343.16,2012,1,21,12,0.677
89750,39,3.99,349.93,2012,1,21,12,0.667
89751,40,3.95,355.18,2012,1,21,12,0.7120000000000001
89752,41,3.96,358.22,2012,1,21,12,0.677
89753,42,4.08,358.62,2012,1,21,12,0.687
89754,43,4.33,356.51,2012,1,21,12,0.662
89755,44,4.66,353.33,2012,1,21,12,0.596
89756,45,4.98,350.33,2012,1,21,12,0.441
89757,46,5.2,347.96,2012,1,21,12,0.431
89758,47,5.3,345.06,2012,1,21,12,0.47600000000000003
89759,48,5.32,340.26,2012,1,21,12,0.41100000000000003
89784,25,4.07,335.55,2012,1,22,0,0.682
89785,26,4.07,342.11,2012,1,22,0,0.677
89786,27,4.05,348.63,2012,1,22,0,0.667
89787,28,4.04,353.49,2012,1,22,0,0.7120000000000001
89788,29,4.06,356.24,2012,1,22,0,0.677
89789,30,4.14,356.71,2012,1,22,0,0.687
89790,31,4.31,354.99,2012,1,22,0,0.662
89791,32,4.51,351.61,2012,1,22,0,0.596
89792,33,4.67,347.04,2012,1,22,0,0.441
89793,34,4.78,341.52,2012,1,22,0,0.431
89794,35,4.92,335.85,2012,1,22,0,0.47600000000000003
89795,36,5.22,331.36,2012,1,22,0,0.41100000000000003
89796,37,5.69,329.13,2012,1,22,0,0.632
89797,38,6.17,329.07,2012,1,22,0,0.8270000000000001
89798,39,6.43,330.87,2012,1,22,0,0.907
89799,40,6.36,334.48,2012,1,22,0,0.902
89800,41,6.09,339.41,2012,1,22,0,0.892
89801,42,5.82,344.66,2012,1,22,0,0.892
89802,43,5.65,348.99,2012,1,22,0,0.8320000000000001
89803,44,5.55,352.7,2012,1,22,0,0.807
89804,45,5.47,356.77,2012,1,22,0,0.787
89805,46,5.41,2.24,2012,1,22,0,0.747
89806,47,5.38,9.92,2012,1,22,0,0.752
89820,13,4.08,340.81,2012,1,22,12,0.682
89821,14,4.12,345.74,2012,1,22,12,0.677
89822,15,4.03,350.38,2012,1,22,12,0.667
89823,16,3.84,354.17,2012,1,22,12,0.7120000000000001
89824,17,3.7,356.65,2012,1,22,12,0.677
89825,18,3.78,356.97,2012,1,22,12,0.687
89826,19,4.2,354.94,2012,1,22,12,0.662
89827,20,4.74,351.79,2012,1,22,12,0.596
89828,21,5.08,348.12,2012,1,22,12,0.441
89829,22,5.04,343.64,2012,1,22,12,0.431
89830,23,4.84,338.48,2012,1,22,12,0.47600000000000003
89831,24,4.84,334.07,2012,1,22,12,0.41100000000000003
89832,25,5.22,332.35,2012,1,22,12,0.632
89833,26,5.77,332.81,2012,1,22,12,0.8270000000000001
89834,27,6.21,334.27,2012,1,22,12,0.907
89835,28,6.33,336.2,2012,1,22,12,0.902
89836,29,6.2,338.71,2012,1,22,12,0.892
89837,30,5.98,341.99,2012,1,22,12,0.892
89838,31,5.78,346.02,2012,1,22,12,0.8320000000000001
89839,32,5.67,350.54,2012,1,22,12,0.807
89840,33,5.65,355.14,2012,1,22,12,0.787
89841,34,5.71,359.64,2012,1,22,12,0.747
89842,35,5.78,5.16,2012,1,22,12,0.752
89844,37,5.85,25.19,2012,1,22,12,0.8320000000000001
89845,38,6.1,37.31,2012,1,22,12,0.877
89846,39,6.42,45.76,2012,1,22,12,0.872
89847,40,6.55,49.01,2012,1,22,12,0.867
89848,41,6.52,49.24,2012,1,22,12,0.867
89849,42,6.5,48.97,2012,1,22,12,0.857
89850,43,6.61,50.12,2012,1,22,12,0.862
89851,44,6.78,52.41,2012,1,22,12,0.927
89852,45,6.86,55.15,2012,1,22,12,0.922
89853,46,6.76,57.99,2012,1,22,12,0.887
89854,47,6.57,60.87,2012,1,22,12,0.8320000000000001
89855,48,6.44,63.59,2012,1,22,12,0.8220000000000001
89856,1,4.22,340.71,2012,1,23,0,0.682
89857,2,4.21,346.58,2012,1,23,0,0.677
89858,3,4.13,351.48,2012,1,23,0,0.667
89859,4,4.02,355.42,2012,1,23,0,0.7120000000000001
89860,5,3.98,358.14,2012,1,23,0,0.677
89861,6,4.11,359.19,2012,1,23,0,0.687
89862,7,4.46,358.3,2012,1,23,0,0.662
89863,8,4.9,355.57,2012,1,23,0,0.596
89864,9,5.24,350.98,2012,1,23,0,0.441
89865,10,5.39,344.48,2012,1,23,0,0.431
89866,11,5.52,338.26,2012,1,23,0,0.47600000000000003
89867,12,5.72,335.39,2012,1,23,0,0.41100000000000003
89868,13,6.02,337.68,2012,1,23,0,0.632
89869,14,6.37,342.51,2012,1,23,0,0.8270000000000001
89870,15,6.65,347.01,2012,1,23,0,0.907
89871,16,6.7,349.55,2012,1,23,0,0.902
89872,17,6.52,350.41,2012,1,23,0,0.892
89873,18,6.2,349.97,2012,1,23,0,0.892
89874,19,5.83,348.72,2012,1,23,0,0.8320000000000001
89875,20,5.5,348.46,2012,1,23,0,0.807
89876,21,5.36,351.64,2012,1,23,0,0.787
89877,22,5.52,359.54,2012,1,23,0,0.747
89878,23,5.94,9.58,2012,1,23,0,0.752
89880,25,6.79,28.93,2012,1,23,0,0.8320000000000001
89881,26,7.05,37.39,2012,1,23,0,0.877
89882,27,7.27,44.02,2012,1,23,0,0.872
89883,28,7.43,48.15,2012,1,23,0,0.867
89884,29,7.49,50.65,2012,1,23,0,0.867
89885,30,7.43,52.63,2012,1,23,0,0.857
89886,31,7.26,54.94,2012,1,23,0,0.862
89887,32,7.0,57.44,2012,1,23,0,0.927
89888,33,6.65,59.78,2012,1,23,0,0.922
89889,34,6.22,61.67,2012,1,23,0,0.887
89890,35,5.83,63.49,2012,1,23,0,0.8320000000000001
89891,36,5.66,65.76,2012,1,23,0,0.8220000000000001
89904,1,6.89,340.11,2012,1,23,12,0.682
89905,2,7.21,343.78,2012,1,23,12,0.677
89906,3,7.28,347.09,2012,1,23,12,0.667
89907,4,7.17,350.21,2012,1,23,12,0.7120000000000001
89908,5,6.92,352.79,2012,1,23,12,0.677
89909,6,6.6,354.17,2012,1,23,12,0.687
89910,7,6.23,353.97,2012,1,23,12,0.662
89911,8,5.92,353.9,2012,1,23,12,0.596
89912,9,5.76,356.59,2012,1,23,12,0.441
89913,10,5.85,3.79,2012,1,23,12,0.431
89914,11,6.13,13.59,2012,1,23,12,0.47600000000000003
89915,12,6.45,24.13,2012,1,23,12,0.41100000000000003
89916,13,6.64,34.82,2012,1,23,12,0.8320000000000001
89917,14,6.82,44.43,2012,1,23,12,0.877
89918,15,7.05,50.82,2012,1,23,12,0.872
89919,16,7.29,52.73,2012,1,23,12,0.867
89920,17,7.46,52.3,2012,1,23,12,0.867
89921,18,7.54,52.2,2012,1,23,12,0.857
89922,19,7.52,54.24,2012,1,23,12,0.862
89923,20,7.39,57.53,2012,1,23,12,0.927
89924,21,7.11,60.56,2012,1,23,12,0.922
89925,22,6.65,62.21,2012,1,23,12,0.887
89926,23,6.17,63.09,2012,1,23,12,0.8320000000000001
89927,24,5.89,64.35,2012,1,23,12,0.8220000000000001
89952,1,6.2,36.78,2012,1,24,0,0.8320000000000001
89953,2,6.87,48.41,2012,1,24,0,0.877
89954,3,7.37,53.89,2012,1,24,0,0.872
89955,4,7.62,55.98,2012,1,24,0,0.867
89956,5,7.65,56.55,2012,1,24,0,0.867
89957,6,7.58,57.07,2012,1,24,0,0.857
89958,7,7.46,58.57,2012,1,24,0,0.862
89959,8,7.29,60.5,2012,1,24,0,0.927
89960,9,6.98,61.92,2012,1,24,0,0.922
89961,10,6.51,62.24,2012,1,24,0,0.887
89962,11,6.16,62.84,2012,1,24,0,0.8320000000000001
89963,12,6.27,65.71,2012,1,24,0,0.8220000000000001
90000,1,7.34,73.09,2012,1,24,12,0.8320000000000001
90001,2,8.06,75.52,2012,1,24,12,0.877
90002,3,8.37,77.91,2012,1,24,12,0.872
90003,4,8.35,80.44,2012,1,24,12,0.867
90004,5,8.06,83.21,2012,1,24,12,0.867
90005,6,7.57,86.26,2012,1,24,12,0.857
90006,7,6.94,89.62,2012,1,24,12,0.862
90007,8,6.27,93.45,2012,1,24,12,0.927
90008,9,5.6,97.88,2012,1,24,12,0.922
90009,10,5.03,102.81,2012,1,24,12,0.887
90010,11,4.64,107.52,2012,1,24,12,0.8320000000000001
90011,12,4.47,110.68,2012,1,24,12,0.8220000000000001
90084,37,2.7,358.06,2012,1,25,0,0.05
90085,38,3.32,356.58,2012,1,25,0,0.09
90086,39,3.86,355.27,2012,1,25,0,0.115
90087,40,4.18,353.38,2012,1,25,0,0.14
90088,41,4.31,351.91,2012,1,25,0,0.065
90089,42,4.31,352.29,2012,1,25,0,0.105
90090,43,4.24,355.38,2012,1,25,0,0.175
90091,44,4.1,359.12,2012,1,25,0,0.175
90092,45,3.84,0.57,2012,1,25,0,0.16
90093,46,3.42,356.97,2012,1,25,0,0.17
90094,47,2.97,349.45,2012,1,25,0,0.185
90120,25,3.1,328.7,2012,1,25,12,0.05
90121,26,4.04,329.6,2012,1,25,12,0.09
90122,27,4.66,331.08,2012,1,25,12,0.115
90123,28,4.7,333.06,2012,1,25,12,0.14
90124,29,4.37,334.78,2012,1,25,12,0.065
90125,30,3.95,334.51,2012,1,25,12,0.105
90126,31,3.72,330.39,2012,1,25,12,0.175
90127,32,3.68,324.17,2012,1,25,12,0.175
90128,33,3.7,318.79,2012,1,25,12,0.16
90129,34,3.67,315.85,2012,1,25,12,0.17
90130,35,3.56,313.92,2012,1,25,12,0.185
90132,37,3.28,304.95,2012,1,25,12,0.165
90133,38,3.14,296.65,2012,1,25,12,0.07
90134,39,2.93,286.46,2012,1,25,12,0.0
90135,40,2.62,273.82,2012,1,25,12,0.0
90136,41,2.29,257.86,2012,1,25,12,0.0
90137,42,2.01,238.58,2012,1,25,12,0.0
90138,43,1.82,216.43,2012,1,25,12,0.0
90139,44,1.78,189.5,2012,1,25,12,0.0
90140,45,2.12,161.28,2012,1,25,12,0.0
90141,46,2.9,140.65,2012,1,25,12,0.0
90142,47,3.85,129.01,2012,1,25,12,0.0
90143,48,4.61,122.45,2012,1,25,12,0.0
90156,13,3.37,323.07,2012,1,26,0,0.05
90157,14,3.66,322.43,2012,1,26,0,0.09
90158,15,3.81,322.17,2012,1,26,0,0.115
90159,16,3.82,322.66,2012,1,26,0,0.14
90160,17,3.74,322.82,2012,1,26,0,0.065
90161,18,3.66,321.09,2012,1,26,0,0.105
90162,19,3.67,316.5,2012,1,26,0,0.175
90163,20,3.73,310.57,2012,1,26,0,0.175
90164,21,3.73,305.01,2012,1,26,0,0.16
90165,22,3.6,300.65,2012,1,26,0,0.17
90166,23,3.38,297.41,2012,1,26,0,0.185
90168,25,3.04,295.21,2012,1,26,0,0.165
90169,26,2.92,295.0,2012,1,26,0,0.07
90170,27,2.73,292.62,2012,1,26,0,0.0
90171,28,2.43,285.45,2012,1,26,0,0.0
90172,29,2.12,272.7,2012,1,26,0,0.0
90173,30,1.91,255.48,2012,1,26,0,0.0
90174,31,1.81,236.89,2012,1,26,0,0.0
90175,32,1.77,215.79,2012,1,26,0,0.0
90176,33,1.86,188.43,2012,1,26,0,0.0
90177,34,2.36,159.32,2012,1,26,0,0.0
90178,35,3.23,140.05,2012,1,26,0,0.0
90179,36,4.09,129.06,2012,1,26,0,0.0
90180,37,4.66,122.23,2012,1,26,0,0.0
90181,38,5.08,117.76,2012,1,26,0,0.0
90182,39,5.58,115.75,2012,1,26,0,0.0
90183,40,6.32,116.14,2012,1,26,0,0.0
90184,41,7.14,116.99,2012,1,26,0,0.0
90185,42,7.83,116.71,2012,1,26,0,0.21600000000000003
90186,43,8.18,114.64,2012,1,26,0,0.451
90187,44,8.09,111.79,2012,1,26,0,0.47100000000000003
90188,45,7.48,109.3,2012,1,26,0,0.446
90189,46,6.31,108.01,2012,1,26,0,0.617
90190,47,5.01,107.03,2012,1,26,0,0.612
90204,13,2.74,288.51,2012,1,26,12,0.165
90205,14,2.72,282.51,2012,1,26,12,0.07
90206,15,2.72,276.93,2012,1,26,12,0.0
90207,16,2.73,272.05,2012,1,26,12,0.0
90208,17,2.74,266.08,2012,1,26,12,0.0
90209,18,2.81,256.96,2012,1,26,12,0.0
90210,19,3.02,244.62,2012,1,26,12,0.0
90211,20,3.21,232.1,2012,1,26,12,0.0
90212,21,3.13,219.18,2012,1,26,12,0.0
90213,22,2.66,200.71,2012,1,26,12,0.0
90214,23,2.39,171.82,2012,1,26,12,0.0
90215,24,2.81,146.58,2012,1,26,12,0.0
90216,25,3.61,137.15,2012,1,26,12,0.0
90217,26,4.38,134.64,2012,1,26,12,0.0
90218,27,5.0,132.58,2012,1,26,12,0.0
90219,28,5.45,128.37,2012,1,26,12,0.0
90220,29,5.82,123.11,2012,1,26,12,0.0
90221,30,6.18,118.5,2012,1,26,12,0.21600000000000003
90222,31,6.55,115.61,2012,1,26,12,0.451
90223,32,6.77,113.87,2012,1,26,12,0.47100000000000003
90224,33,6.69,112.33,2012,1,26,12,0.446
90225,34,6.22,110.23,2012,1,26,12,0.617
90226,35,5.54,107.63,2012,1,26,12,0.612
90240,1,3.33,283.67,2012,1,27,0,0.165
90241,2,3.16,281.17,2012,1,27,0,0.07
90242,3,3.12,277.67,2012,1,27,0,0.0
90243,4,3.17,273.52,2012,1,27,0,0.0
90244,5,3.21,268.48,2012,1,27,0,0.0
90245,6,3.18,261.76,2012,1,27,0,0.0
90246,7,3.05,252.26,2012,1,27,0,0.0
90247,8,2.81,239.59,2012,1,27,0,0.0
90248,9,2.48,222.31,2012,1,27,0,0.0
90249,10,2.18,196.91,2012,1,27,0,0.0
90250,11,2.31,167.29,2012,1,27,0,0.0
90251,12,2.9,147.57,2012,1,27,0,0.0
90252,13,3.6,139.18,2012,1,27,0,0.0
90253,14,4.26,135.22,2012,1,27,0,0.0
90254,15,4.87,131.58,2012,1,27,0,0.0
90255,16,5.48,126.74,2012,1,27,0,0.0
90256,17,6.08,121.77,2012,1,27,0,0.0
90257,18,6.61,117.67,2012,1,27,0,0.21600000000000003
90258,19,6.99,114.87,2012,1,27,0,0.451
90259,20,7.12,113.04,2012,1,27,0,0.47100000000000003
90260,21,6.89,111.83,2012,1,27,0,0.446
90261,22,6.29,110.91,2012,1,27,0,0.617
90262,23,5.49,109.85,2012,1,27,0,0.612
90288,1,3.78,147.4,2012,1,27,12,0.165
90289,2,4.6,139.82,2012,1,27,12,0.07
90290,3,5.21,133.81,2012,1,27,12,0.0
90291,4,5.65,128.46,2012,1,27,12,0.0
90292,5,6.05,123.35,2012,1,27,12,0.0
90293,6,6.53,118.53,2012,1,27,12,0.0
90294,7,7.15,114.48,2012,1,27,12,0.0
90295,8,7.59,111.7,2012,1,27,12,0.0
90296,9,7.48,110.26,2012,1,27,12,0.0
90297,10,6.59,110.08,2012,1,27,12,0.0
90298,11,5.34,110.28,2012,1,27,12,0.0
90299,12,4.31,108.91,2012,1,27,12,0.0
90420,37,5.17,110.69,2012,1,28,12,0.331
90421,38,5.05,107.37,2012,1,28,12,0.336
90422,39,4.81,104.22,2012,1,28,12,0.331
90423,40,4.56,103.15,2012,1,28,12,0.42100000000000004
90424,41,4.37,103.41,2012,1,28,12,0.541
90425,42,4.26,103.21,2012,1,28,12,0.531
90426,43,4.25,101.01,2012,1,28,12,0.29600000000000004
90427,44,4.36,97.07,2012,1,28,12,0.361
90428,45,4.55,92.19,2012,1,28,12,0.311
90429,46,4.78,87.15,2012,1,28,12,0.231
90430,47,4.87,82.49,2012,1,28,12,0.14
90431,48,4.57,77.99,2012,1,28,12,0.12
90456,25,5.0,105.02,2012,1,29,0,0.331
90457,26,4.89,110.62,2012,1,29,0,0.336
90458,27,4.73,114.05,2012,1,29,0,0.331
90459,28,4.61,112.84,2012,1,29,0,0.42100000000000004
90460,29,4.55,108.62,2012,1,29,0,0.541
90461,30,4.49,104.34,2012,1,29,0,0.531
90462,31,4.37,102.08,2012,1,29,0,0.29600000000000004
90463,32,4.21,100.74,2012,1,29,0,0.361
90464,33,4.12,98.34,2012,1,29,0,0.311
90465,34,4.13,93.55,2012,1,29,0,0.231
90466,35,4.13,87.5,2012,1,29,0,0.14
90467,36,3.92,80.95,2012,1,29,0,0.12
90468,37,3.39,73.22,2012,1,29,0,0.105
90469,38,2.9,63.64,2012,1,29,0,0.16
90470,39,2.83,56.2,2012,1,29,0,0.226
90471,40,3.36,56.23,2012,1,29,0,0.29100000000000004
90472,41,4.11,59.06,2012,1,29,0,0.276
90473,42,4.57,60.65,2012,1,29,0,0.316
90474,43,4.35,59.52,2012,1,29,0,0.381
90475,44,3.64,54.98,2012,1,29,0,0.175
90476,45,2.8,44.82,2012,1,29,0,0.06
90477,46,2.21,26.75,2012,1,29,0,0.105
90478,47,2.07,5.94,2012,1,29,0,0.185
90492,13,4.87,113.86,2012,1,29,12,0.331
90493,14,4.76,114.61,2012,1,29,12,0.336
90494,15,4.52,113.69,2012,1,29,12,0.331
90495,16,4.31,110.85,2012,1,29,12,0.42100000000000004
90496,17,4.2,107.01,2012,1,29,12,0.541
90497,18,4.23,103.71,2012,1,29,12,0.531
90498,19,4.37,101.91,2012,1,29,12,0.29600000000000004
90499,20,4.52,99.87,2012,1,29,12,0.361
90500,21,4.55,95.21,2012,1,29,12,0.311
90501,22,4.46,86.18,2012,1,29,12,0.231
90502,23,4.43,75.54,2012,1,29,12,0.14
90503,24,4.48,68.07,2012,1,29,12,0.12
90504,25,4.49,66.88,2012,1,29,12,0.105
90505,26,4.49,69.38,2012,1,29,12,0.16
90506,27,4.57,71.65,2012,1,29,12,0.226
90507,28,4.72,70.8,2012,1,29,12,0.29100000000000004
90508,29,4.78,67.77,2012,1,29,12,0.276
90509,30,4.54,63.8,2012,1,29,12,0.316
90510,31,3.86,58.86,2012,1,29,12,0.381
90511,32,2.96,50.76,2012,1,29,12,0.175
90512,33,2.22,36.03,2012,1,29,12,0.06
90513,34,1.96,16.31,2012,1,29,12,0.105
90514,35,2.09,1.46,2012,1,29,12,0.185
90516,37,2.58,354.76,2012,1,29,12,0.446
90517,38,2.73,356.39,2012,1,29,12,0.406
90518,39,2.79,357.17,2012,1,29,12,0.311
90519,40,2.72,355.72,2012,1,29,12,0.185
90520,41,2.61,355.43,2012,1,29,12,0.14
90521,42,2.55,1.54,2012,1,29,12,0.09
90522,43,2.73,16.09,2012,1,29,12,0.095
90523,44,3.15,30.87,2012,1,29,12,0.18
90524,45,3.52,41.17,2012,1,29,12,0.316
90525,46,3.54,47.83,2012,1,29,12,0.331
90526,47,3.31,52.66,2012,1,29,12,0.35100000000000003
90527,48,3.07,55.58,2012,1,29,12,0.35100000000000003
90528,1,3.79,118.18,2012,1,30,0,0.331
90529,2,4.27,114.41,2012,1,30,0,0.336
90530,3,4.38,109.6,2012,1,30,0,0.331
90531,4,4.27,103.68,2012,1,30,0,0.42100000000000004
90532,5,4.11,97.95,2012,1,30,0,0.541
90533,6,4.04,94.96,2012,1,30,0,0.531
90534,7,4.14,96.37,2012,1,30,0,0.29600000000000004
90535,8,4.3,98.06,2012,1,30,0,0.361
90536,9,4.37,95.1,2012,1,30,0,0.311
90537,10,4.36,84.47,2012,1,30,0,0.231
90538,11,4.49,71.32,2012,1,30,0,0.14
90539,12,4.71,63.09,2012,1,30,0,0.12
90540,13,4.73,63.33,2012,1,30,0,0.105
90541,14,4.64,68.25,2012,1,30,0,0.16
90542,15,4.61,72.43,2012,1,30,0,0.226
90543,16,4.67,71.47,2012,1,30,0,0.29100000000000004
90544,17,4.67,67.12,2012,1,30,0,0.276
90545,18,4.43,62.04,2012,1,30,0,0.316
90546,19,3.79,57.38,2012,1,30,0,0.381
90547,20,2.92,51.03,2012,1,30,0,0.175
90548,21,2.16,38.69,2012,1,30,0,0.06
90549,22,1.83,18.44,2012,1,30,0,0.105
90550,23,1.94,0.6,2012,1,30,0,0.185
90552,25,2.35,350.48,2012,1,30,0,0.446
90553,26,2.38,351.92,2012,1,30,0,0.406
90554,27,2.28,353.32,2012,1,30,0,0.311
90555,28,2.08,352.5,2012,1,30,0,0.185
90556,29,1.92,350.77,2012,1,30,0,0.14
90557,30,1.98,351.38,2012,1,30,0,0.09
90558,31,2.37,355.99,2012,1,30,0,0.095
90559,32,2.95,2.69,2012,1,30,0,0.18
90560,33,3.49,10.97,2012,1,30,0,0.316
90561,34,3.87,21.32,2012,1,30,0,0.331
90562,35,4.1,31.6,2012,1,30,0,0.35100000000000003
90563,36,4.12,39.73,2012,1,30,0,0.35100000000000003
90576,1,3.78,84.85,2012,1,30,12,0.331
90577,2,4.51,83.26,2012,1,30,12,0.336
90578,3,4.72,77.96,2012,1,30,12,0.331
90579,4,4.59,69.84,2012,1,30,12,0.42100000000000004
90580,5,4.26,59.99,2012,1,30,12,0.541
90581,6,3.8,50.1,2012,1,30,12,0.531
90582,7,3.16,41.48,2012,1,30,12,0.29600000000000004
90583,8,2.47,31.22,2012,1,30,12,0.361
90584,9,2.03,14.98,2012,1,30,12,0.311
90585,10,2.1,356.28,2012,1,30,12,0.231
90586,11,2.48,345.44,2012,1,30,12,0.14
90587,12,2.82,342.32,2012,1,30,12,0.12
90588,13,2.92,344.12,2012,1,30,12,0.446
90589,14,2.83,348.1,2012,1,30,12,0.406
90590,15,2.69,351.43,2012,1,30,12,0.311
90591,16,2.55,351.85,2012,1,30,12,0.185
90592,17,2.46,352.77,2012,1,30,12,0.14
90593,18,2.43,359.68,2012,1,30,12,0.09
90594,19,2.64,14.67,2012,1,30,12,0.095
90595,20,3.12,29.73,2012,1,30,12,0.18
90596,21,3.65,39.96,2012,1,30,12,0.316
90597,22,3.97,46.02,2012,1,30,12,0.331
90598,23,4.03,49.93,2012,1,30,12,0.35100000000000003
90599,24,3.91,52.67,2012,1,30,12,0.35100000000000003
90624,1,3.84,339.72,2012,1,31,0,0.446
90625,2,3.24,341.96,2012,1,31,0,0.406
90626,3,2.87,349.61,2012,1,31,0,0.311
90627,4,2.74,1.71,2012,1,31,0,0.185
90628,5,2.82,15.33,2012,1,31,0,0.14
90629,6,3.01,28.29,2012,1,31,0,0.09
90630,7,3.23,40.15,2012,1,31,0,0.095
90631,8,3.47,49.49,2012,1,31,0,0.18
90632,9,3.7,54.64,2012,1,31,0,0.316
90633,10,3.86,55.04,2012,1,31,0,0.331
90634,11,3.93,52.98,2012,1,31,0,0.35100000000000003
90635,12,3.86,50.91,2012,1,31,0,0.35100000000000003
90672,1,2.84,52.93,2012,1,31,12,0.446
90673,2,2.97,52.3,2012,1,31,12,0.406
90674,3,3.18,50.91,2012,1,31,12,0.311
90675,4,3.44,49.33,2012,1,31,12,0.185
90676,5,3.68,48.17,2012,1,31,12,0.14
90677,6,3.86,47.87,2012,1,31,12,0.09
90678,7,3.92,48.6,2012,1,31,12,0.095
90679,8,3.94,49.54,2012,1,31,12,0.18
90680,9,4.01,49.65,2012,1,31,12,0.316
